id	affectingdrug	affectingatc	affecteddrug	affectedatc	effect	significance	evidence	comment
4267	SALICYLATES	N02BA51	AMPICILLIN	J01CA01	A	1	 	
4268	SALICYLATES	N02BA51	AMPICILLIN	S01AA19	A	1	 	
4269	SALICYLATES	N02BA71	AMPICILLIN	J01CA01	A	1	 	
4270	SALICYLATES	N02BA71	AMPICILLIN	S01AA19	A	1	 	
4271	SALICYLATES	P02DA	AMPICILLIN	J01CA01	A	1	 	
4272	SALICYLATES	P02DA	AMPICILLIN	S01AA19	A	1	 	
4273	SALICYLATES	S01BC08	AMPICILLIN	J01CA01	A	1	 	
4274	SALICYLATES	S01BC08	AMPICILLIN	S01AA19	A	1	 	
4275	SALICYLATES	J04AA01	CLOXACILLIN	J01CF02	A	1	 	
4276	SALICYLATES	J04AA02	CLOXACILLIN	J01CF02	A	1	 	
4277	SALICYLATES	J04AA03	CLOXACILLIN	J01CF02	A	1	 	
4278	SALICYLATES	N02BA	CLOXACILLIN	J01CF02	A	1	 	
4279	SALICYLATES	M02AC	CLOXACILLIN	J01CF02	A	1	 	
4280	SALICYLATES	N02BA01	CLOXACILLIN	J01CF02	A	1	 	
4281	SALICYLATES	N02BA03	CLOXACILLIN	J01CF02	A	1	 	
4282	SALICYLATES	N02BA04	CLOXACILLIN	J01CF02	A	1	 	
4283	SALICYLATES	N02BA08	CLOXACILLIN	J01CF02	A	1	 	
4284	SALICYLATES	N02BA12	CLOXACILLIN	J01CF02	A	1	 	
4285	SALICYLATES	N02BA16	CLOXACILLIN	J01CF02	A	1	 	
4286	SALICYLATES	N02BA51	CLOXACILLIN	J01CF02	A	1	 	
4287	SALICYLATES	N02BA71	CLOXACILLIN	J01CF02	A	1	 	
4288	SALICYLATES	P02DA	CLOXACILLIN	J01CF02	A	1	 	
4289	SALICYLATES	S01BC08	CLOXACILLIN	J01CF02	A	1	 	
4290	SALICYLATES	J04AA01	PHENYTOIN	N03AB02	N	 	P	
4291	SALICYLATES	J04AA02	PHENYTOIN	N03AB02	N	 	P	
4292	SALICYLATES	J04AA03	PHENYTOIN	N03AB02	N	 	P	
4293	SALICYLATES	N02BA	PHENYTOIN	N03AB02	N	 	P	
4294	SALICYLATES	M02AC	PHENYTOIN	N03AB02	N	 	P	
4295	SALICYLATES	N02BA01	PHENYTOIN	N03AB02	N	 	P	
4296	SALICYLATES	N02BA03	PHENYTOIN	N03AB02	N	 	P	
4297	SALICYLATES	N02BA04	PHENYTOIN	N03AB02	N	 	P	
4298	SALICYLATES	N02BA08	PHENYTOIN	N03AB02	N	 	P	
4299	SALICYLATES	N02BA12	PHENYTOIN	N03AB02	N	 	P	
4300	SALICYLATES	N02BA16	PHENYTOIN	N03AB02	N	 	P	
4301	SALICYLATES	N02BA51	PHENYTOIN	N03AB02	N	 	P	
4302	SALICYLATES	N02BA71	PHENYTOIN	N03AB02	N	 	P	
4303	SALICYLATES	P02DA	PHENYTOIN	N03AB02	N	 	P	
4304	SALICYLATES	S01BC08	PHENYTOIN	N03AB02	N	 	P	
4320	SALICYLATES	J04AA01	SPIRONOLACTONE	C03DA01	I	1	P	
4321	SALICYLATES	J04AA02	SPIRONOLACTONE	C03DA01	I	1	P	
4322	SALICYLATES	J04AA03	SPIRONOLACTONE	C03DA01	I	1	P	
4323	SALICYLATES	N02BA	SPIRONOLACTONE	C03DA01	I	1	P	
4324	SALICYLATES	M02AC	SPIRONOLACTONE	C03DA01	I	1	P	
4325	SALICYLATES	N02BA01	SPIRONOLACTONE	C03DA01	I	1	P	
4326	SALICYLATES	N02BA03	SPIRONOLACTONE	C03DA01	I	1	P	
4327	SALICYLATES	N02BA04	SPIRONOLACTONE	C03DA01	I	1	P	
4328	SALICYLATES	N02BA08	SPIRONOLACTONE	C03DA01	I	1	P	
4329	SALICYLATES	N02BA12	SPIRONOLACTONE	C03DA01	I	1	P	
4330	SALICYLATES	N02BA16	SPIRONOLACTONE	C03DA01	I	1	P	
4331	SALICYLATES	N02BA51	SPIRONOLACTONE	C03DA01	I	1	P	
4332	SALICYLATES	N02BA71	SPIRONOLACTONE	C03DA01	I	1	P	
4333	SALICYLATES	P02DA	SPIRONOLACTONE	C03DA01	I	1	P	
4334	SALICYLATES	S01BC08	SPIRONOLACTONE	C03DA01	I	1	P	
4335	SALICYLATES	J04AA01	VALPROIC ACID	N03AG01	A	2	P	
4336	SALICYLATES	J04AA02	VALPROIC ACID	N03AG01	A	2	P	
4337	SALICYLATES	J04AA03	VALPROIC ACID	N03AG01	A	2	P	
4338	SALICYLATES	N02BA	VALPROIC ACID	N03AG01	A	2	P	
4339	SALICYLATES	M02AC	VALPROIC ACID	N03AG01	A	2	P	
4340	SALICYLATES	N02BA01	VALPROIC ACID	N03AG01	A	2	P	
4341	SALICYLATES	N02BA03	VALPROIC ACID	N03AG01	A	2	P	
4342	SALICYLATES	N02BA04	VALPROIC ACID	N03AG01	A	2	P	
4343	SALICYLATES	N02BA08	VALPROIC ACID	N03AG01	A	2	P	
4344	SALICYLATES	N02BA12	VALPROIC ACID	N03AG01	A	2	P	
4345	SALICYLATES	N02BA16	VALPROIC ACID	N03AG01	A	2	P	
4346	SALICYLATES	N02BA51	VALPROIC ACID	N03AG01	A	2	P	
4347	SALICYLATES	N02BA71	VALPROIC ACID	N03AG01	A	2	P	
4348	SALICYLATES	P02DA	VALPROIC ACID	N03AG01	A	2	P	
4349	SALICYLATES	S01BC08	VALPROIC ACID	N03AG01	A	2	P	
4350	SALICYLATES	J04AA01	WARFARIN	B01AA03	A	2	G	
4351	SALICYLATES	J04AA02	WARFARIN	B01AA03	A	2	G	
4352	SALICYLATES	J04AA03	WARFARIN	B01AA03	A	2	G	
4353	SALICYLATES	N02BA	WARFARIN	B01AA03	A	2	G	
4354	SALICYLATES	M02AC	WARFARIN	B01AA03	A	2	G	
4355	SALICYLATES	N02BA01	WARFARIN	B01AA03	A	2	G	
4356	SALICYLATES	N02BA03	WARFARIN	B01AA03	A	2	G	
4357	SALICYLATES	N02BA04	WARFARIN	B01AA03	A	2	G	
4358	SALICYLATES	N02BA08	WARFARIN	B01AA03	A	2	G	
4359	SALICYLATES	N02BA12	WARFARIN	B01AA03	A	2	G	
4360	SALICYLATES	N02BA16	WARFARIN	B01AA03	A	2	G	
4361	SALICYLATES	N02BA51	WARFARIN	B01AA03	A	2	G	
4362	SALICYLATES	N02BA71	WARFARIN	B01AA03	A	2	G	
4363	SALICYLATES	P02DA	WARFARIN	B01AA03	A	2	G	
4364	SALICYLATES	S01BC08	WARFARIN	B01AA03	A	2	G	
4365	ASPIRIN	A01AD05	CAPTOPRIL	C09AA01	I	1	P	
4366	ASPIRIN	B01AC06	CAPTOPRIL	C09AA01	I	1	P	
4370	ASPIRIN	M01BA03	CAPTOPRIL	C09AA01	I	1	P	
4371	ASPIRIN	A01AD05	FUROSEMIDE	C03CA01	I	1	P	
4372	ASPIRIN	B01AC06	FUROSEMIDE	C03CA01	I	1	P	
4376	ASPIRIN	M01BA03	FUROSEMIDE	C03CA01	I	1	P	
4377	ASPIRIN	A01AD05	GLYBURIDE	A10BB01	A	1	P	With high doses of aspirin (3g/day)
4378	ASPIRIN	B01AC06	GLYBURIDE	A10BB01	A	1	P	With high doses of aspirin (3g/day)
4382	ASPIRIN	M01BA03	GLYBURIDE	A10BB01	A	1	P	With high doses of aspirin (3g/day)
4383	ASPIRIN	A01AD05	INSULIN	A10A	A	2	P	
4384	ASPIRIN	B01AC06	INSULIN	A10A	A	2	P	
4388	ASPIRIN	M01BA03	INSULIN	A10A	A	2	P	
4389	ASPIRIN	A01AD05	LITHIUM	N05AN	N	 	P	
4390	ASPIRIN	A01AD05	LITHIUM	N05AN01	N	 	P	
4391	ASPIRIN	B01AC06	LITHIUM	N05AN	N	 	P	
4392	ASPIRIN	B01AC06	LITHIUM	N05AN01	N	 	P	
4399	ASPIRIN	M01BA03	LITHIUM	N05AN	N	 	P	
4400	ASPIRIN	M01BA03	LITHIUM	N05AN01	N	 	P	
4413	ASPIRIN	A01AD05	NITROGLYCERIN	C01DA02	A	1	P	
4414	ASPIRIN	A01AD05	NITROGLYCERIN	C01DA08	A	1	P	
4415	ASPIRIN	A01AD05	NITROGLYCERIN	C01DA14	A	1	P	
4416	ASPIRIN	A01AD05	NITROGLYCERIN	C01DA20	A	1	P	
4417	ASPIRIN	A01AD05	NITROGLYCERIN	C01DA58	A	1	P	
4418	ASPIRIN	B01AC06	NITROGLYCERIN	C01DA02	A	1	P	
4419	ASPIRIN	B01AC06	NITROGLYCERIN	C01DA08	A	1	P	
4420	ASPIRIN	B01AC06	NITROGLYCERIN	C01DA14	A	1	P	
4421	ASPIRIN	B01AC06	NITROGLYCERIN	C01DA20	A	1	P	
4422	ASPIRIN	B01AC06	NITROGLYCERIN	C01DA58	A	1	P	
4438	ASPIRIN	M01BA03	NITROGLYCERIN	C01DA02	A	1	P	
4439	ASPIRIN	M01BA03	NITROGLYCERIN	C01DA08	A	1	P	
4440	ASPIRIN	M01BA03	NITROGLYCERIN	C01DA14	A	1	P	
4441	ASPIRIN	M01BA03	NITROGLYCERIN	C01DA20	A	1	P	
4442	ASPIRIN	M01BA03	NITROGLYCERIN	C01DA58	A	1	P	
4443	ASPIRIN	A01AD05	NSAIDS	S01BC	I	1	 	
4444	ASPIRIN	A01AD05	NSAIDS	M01A	I	1	 	
4445	ASPIRIN	B01AC06	NSAIDS	S01BC	I	1	 	
4446	ASPIRIN	B01AC06	NSAIDS	M01A	I	1	 	
4453	ASPIRIN	M01BA03	NSAIDS	S01BC	I	1	 	
4454	ASPIRIN	M01BA03	NSAIDS	M01A	I	1	 	
4455	ASPIRIN	A01AD05	DICLOFENAC	M01AB05	I	1	 	
4456	ASPIRIN	A01AD05	DICLOFENAC	M02AA15	I	1	 	
4457	ASPIRIN	A01AD05	DICLOFENAC	S01BC03	I	1	 	
4458	ASPIRIN	B01AC06	DICLOFENAC	M01AB05	I	1	 	
4459	ASPIRIN	B01AC06	DICLOFENAC	M02AA15	I	1	 	
4460	ASPIRIN	B01AC06	DICLOFENAC	S01BC03	I	1	 	
4470	ASPIRIN	M01BA03	DICLOFENAC	M01AB05	I	1	 	
4471	ASPIRIN	M01BA03	DICLOFENAC	M02AA15	I	1	 	
4472	ASPIRIN	M01BA03	DICLOFENAC	S01BC03	I	1	 	
4473	ASPIRIN	A01AD05	IBUPROFIN	G02CC01	I	1	 	
4474	ASPIRIN	A01AD05	IBUPROFIN	M01AE01	I	1	 	
4475	ASPIRIN	A01AD05	IBUPROFIN	M01AE51	I	1	 	
4476	ASPIRIN	B01AC06	IBUPROFIN	G02CC01	I	1	 	
4477	ASPIRIN	B01AC06	IBUPROFIN	M01AE01	I	1	 	
4478	ASPIRIN	B01AC06	IBUPROFIN	M01AE51	I	1	 	
4488	ASPIRIN	M01BA03	IBUPROFIN	G02CC01	I	1	 	
4489	ASPIRIN	M01BA03	IBUPROFIN	M01AE01	I	1	 	
4490	ASPIRIN	M01BA03	IBUPROFIN	M01AE51	I	1	 	
4491	ASPIRIN	A01AD05	INDOMETHACIN	M01AB01	I	1	 	
4492	ASPIRIN	A01AD05	INDOMETHACIN	M01AB51	I	1	 	
4493	ASPIRIN	A01AD05	INDOMETHACIN	S01BC01	I	1	 	
4494	ASPIRIN	B01AC06	INDOMETHACIN	M01AB01	I	1	 	
4495	ASPIRIN	B01AC06	INDOMETHACIN	M01AB51	I	1	 	
4496	ASPIRIN	B01AC06	INDOMETHACIN	S01BC01	I	1	 	
4506	ASPIRIN	M01BA03	INDOMETHACIN	M01AB01	I	1	 	
4507	ASPIRIN	M01BA03	INDOMETHACIN	M01AB51	I	1	 	
4508	ASPIRIN	M01BA03	INDOMETHACIN	S01BC01	I	1	 	
4509	ASPIRIN	A01AD05	NAPROXEN	G02CC02	I	1	 	
4510	ASPIRIN	A01AD05	NAPROXEN	M01AE02	I	1	 	
4511	ASPIRIN	A01AD05	NAPROXEN	M02AA12	I	1	 	
4512	ASPIRIN	B01AC06	NAPROXEN	G02CC02	I	1	 	
4513	ASPIRIN	B01AC06	NAPROXEN	M01AE02	I	1	 	
4514	ASPIRIN	B01AC06	NAPROXEN	M02AA12	I	1	 	
4524	ASPIRIN	M01BA03	NAPROXEN	G02CC02	I	1	 	
4525	ASPIRIN	M01BA03	NAPROXEN	M01AE02	I	1	 	
4526	ASPIRIN	M01BA03	NAPROXEN	M02AA12	I	1	 	
4527	ASPIRIN	A01AD05	OXAZEPAM	N05BA04	I	1	P	
4528	ASPIRIN	B01AC06	OXAZEPAM	N05BA04	I	1	P	
4532	ASPIRIN	M01BA03	OXAZEPAM	N05BA04	I	1	P	
4533	ASPIRIN	A01AD05	PENICILLINS	J01C	A	1	 	With high doses of aspirin (3g/day)
4534	ASPIRIN	A01AD05	PENICILLINS	J01RA01	A	1	 	With high doses of aspirin (3g/day)
4535	ASPIRIN	A01AD05	PENICILLINS	S01AA14	A	1	 	With high doses of aspirin (3g/day)
4536	ASPIRIN	B01AC06	PENICILLINS	J01C	A	1	 	With high doses of aspirin (3g/day)
4537	ASPIRIN	B01AC06	PENICILLINS	J01RA01	A	1	 	With high doses of aspirin (3g/day)
4538	ASPIRIN	B01AC06	PENICILLINS	S01AA14	A	1	 	With high doses of aspirin (3g/day)
4548	ASPIRIN	M01BA03	PENICILLINS	J01C	A	1	 	With high doses of aspirin (3g/day)
4549	ASPIRIN	M01BA03	PENICILLINS	J01RA01	A	1	 	With high doses of aspirin (3g/day)
4550	ASPIRIN	M01BA03	PENICILLINS	S01AA14	A	1	 	With high doses of aspirin (3g/day)
4551	ASPIRIN	A01AD05	AMOXICILLIN	J01CA04	A	1	 	
4552	ASPIRIN	B01AC06	AMOXICILLIN	J01CA04	A	1	 	
4556	ASPIRIN	M01BA03	AMOXICILLIN	J01CA04	A	1	 	
4557	ASPIRIN	A01AD05	AMPICILLIN	J01CA01	A	1	 	
4558	ASPIRIN	A01AD05	AMPICILLIN	S01AA19	A	1	 	
4559	ASPIRIN	B01AC06	AMPICILLIN	J01CA01	A	1	 	
4560	ASPIRIN	B01AC06	AMPICILLIN	S01AA19	A	1	 	
4567	ASPIRIN	M01BA03	AMPICILLIN	J01CA01	A	1	 	
4568	ASPIRIN	M01BA03	AMPICILLIN	S01AA19	A	1	 	
4569	ASPIRIN	A01AD05	CLOXACILLIN	J01CF02	A	1	 	
4570	ASPIRIN	B01AC06	CLOXACILLIN	J01CF02	A	1	 	
4574	ASPIRIN	M01BA03	CLOXACILLIN	J01CF02	A	1	 	
4575	ASPIRIN	A01AD05	PHENYTOIN	N03AB02	N	 	P	
4576	ASPIRIN	B01AC06	PHENYTOIN	N03AB02	N	 	P	
4580	ASPIRIN	M01BA03	PHENYTOIN	N03AB02	N	 	P	
4587	ASPIRIN	A01AD05	SPIRONOLACTONE	C03DA01	I	1	P	
4588	ASPIRIN	B01AC06	SPIRONOLACTONE	C03DA01	I	1	P	
4592	ASPIRIN	M01BA03	SPIRONOLACTONE	C03DA01	I	1	P	
4593	ASPIRIN	A01AD05	VALPROIC ACID	N03AG01	A	2	P	
4594	ASPIRIN	B01AC06	VALPROIC ACID	N03AG01	A	2	P	
4598	ASPIRIN	M01BA03	VALPROIC ACID	N03AG01	A	2	P	
4599	ASPIRIN	A01AD05	WARFARIN	B01AA03	A	2	G	
4600	ASPIRIN	B01AC06	WARFARIN	B01AA03	A	2	G	
4604	ASPIRIN	M01BA03	WARFARIN	B01AA03	A	2	G	
4605	SPIRONOLACTONE	C03DA01	CAPTOPRIL	C09AA01	A	1	G	
4606	SPIRONOLACTONE	C03DA01	CHOLESTYRAMINE	C10AC01	A	2	P	Rare cases of hyperchloremic acidosis in cirrhotic patients
4607	SPIRONOLACTONE	C03DA01	DIGOXIN	C01AA05	A	1	F	
4608	SPIRONOLACTONE	C03DA01	ENALAPRIL	C09AA02	A	1	G	
4609	SPIRONOLACTONE	C03DA01	LITHIUM	N05AN	A	1	P	
4610	SPIRONOLACTONE	C03DA01	LITHIUM	N05AN01	A	1	P	
4611	SPIRONOLACTONE	C03DA01	POTASSIUM	A12B	A	2	G	
4612	SPIRONOLACTONE	C03DA01	POTASSIUM	A12BA	A	2	G	
4613	SPIRONOLACTONE	C03DA01	WARFARIN	B01AA03	I	1	P	
4614	TERFENADINE	R06AX12	CARBAMAZEPINE	N03AF01	A	2	P	
4615	TERFENADINE	R06AX12	PHENYTOIN	N03AB02	N	 	P	May cause cardiac toxicity
4617	TERFENADINE	R06AX12	WARFARIN	B01AA03	I	1	P	
4618	TETRACYCLINE	A01AB13	CONTRACEPTIVES, ORAL	G03A	I	3	P	
4619	TETRACYCLINE	D06AA04	CONTRACEPTIVES, ORAL	G03A	I	3	P	
4620	TETRACYCLINE	J01AA07	CONTRACEPTIVES, ORAL	G03A	I	3	P	
4621	TETRACYCLINE	S01AA09	CONTRACEPTIVES, ORAL	G03A	I	3	P	
4622	TETRACYCLINE	S02AA08	CONTRACEPTIVES, ORAL	G03A	I	3	P	
4623	TETRACYCLINE	S03AA02	CONTRACEPTIVES, ORAL	G03A	I	3	P	
4624	TETRACYCLINE	A01AB13	DIGOXIN	C01AA05	A	1	 	
4625	TETRACYCLINE	D06AA04	DIGOXIN	C01AA05	A	1	 	
4626	TETRACYCLINE	J01AA07	DIGOXIN	C01AA05	A	1	 	
4627	TETRACYCLINE	S01AA09	DIGOXIN	C01AA05	A	1	 	
4628	TETRACYCLINE	S02AA08	DIGOXIN	C01AA05	A	1	 	
4629	TETRACYCLINE	S03AA02	DIGOXIN	C01AA05	A	1	 	
4630	TETRACYCLINE	A01AB13	ESTROGEN, CONJUGATED	G03CA57	N	 	P	
4631	TETRACYCLINE	D06AA04	ESTROGEN, CONJUGATED	G03CA57	N	 	P	
4632	TETRACYCLINE	J01AA07	ESTROGEN, CONJUGATED	G03CA57	N	 	P	
4633	TETRACYCLINE	S01AA09	ESTROGEN, CONJUGATED	G03CA57	N	 	P	
4634	TETRACYCLINE	S02AA08	ESTROGEN, CONJUGATED	G03CA57	N	 	P	
4635	TETRACYCLINE	S03AA02	ESTROGEN, CONJUGATED	G03CA57	N	 	P	
4642	TETRACYCLINE	A01AB13	IRON	B03A	I	1	 	
4643	TETRACYCLINE	D06AA04	IRON	B03A	I	1	 	
4644	TETRACYCLINE	J01AA07	IRON	B03A	I	1	 	
4645	TETRACYCLINE	S01AA09	IRON	B03A	I	1	 	
4646	TETRACYCLINE	S02AA08	IRON	B03A	I	1	 	
4647	TETRACYCLINE	S03AA02	IRON	B03A	I	1	 	
4648	TETRACYCLINE	A01AB13	LITHIUM	N05AN	A	1	 	
4649	TETRACYCLINE	A01AB13	LITHIUM	N05AN01	A	1	 	
4650	TETRACYCLINE	D06AA04	LITHIUM	N05AN	A	1	 	
4651	TETRACYCLINE	D06AA04	LITHIUM	N05AN01	A	1	 	
4652	TETRACYCLINE	J01AA07	LITHIUM	N05AN	A	1	 	
4653	TETRACYCLINE	J01AA07	LITHIUM	N05AN01	A	1	 	
4654	TETRACYCLINE	S01AA09	LITHIUM	N05AN	A	1	 	
4655	TETRACYCLINE	S01AA09	LITHIUM	N05AN01	A	1	 	
4656	TETRACYCLINE	S02AA08	LITHIUM	N05AN	A	1	 	
4657	TETRACYCLINE	S02AA08	LITHIUM	N05AN01	A	1	 	
4658	TETRACYCLINE	S03AA02	LITHIUM	N05AN	A	1	 	
4659	TETRACYCLINE	S03AA02	LITHIUM	N05AN01	A	1	 	
4660	TETRACYCLINE	A01AB13	PENICILLINS	J01C	I	1	 	
4661	TETRACYCLINE	A01AB13	PENICILLINS	J01RA01	I	1	 	
4662	TETRACYCLINE	A01AB13	PENICILLINS	S01AA14	I	1	 	
4663	TETRACYCLINE	D06AA04	PENICILLINS	J01C	I	1	 	
4664	TETRACYCLINE	D06AA04	PENICILLINS	J01RA01	I	1	 	
4665	TETRACYCLINE	D06AA04	PENICILLINS	S01AA14	I	1	 	
4666	TETRACYCLINE	J01AA07	PENICILLINS	J01C	I	1	 	
4667	TETRACYCLINE	J01AA07	PENICILLINS	J01RA01	I	1	 	
4668	TETRACYCLINE	J01AA07	PENICILLINS	S01AA14	I	1	 	
4669	TETRACYCLINE	S01AA09	PENICILLINS	J01C	I	1	 	
4670	TETRACYCLINE	S01AA09	PENICILLINS	J01RA01	I	1	 	
4671	TETRACYCLINE	S01AA09	PENICILLINS	S01AA14	I	1	 	
4672	TETRACYCLINE	S02AA08	PENICILLINS	J01C	I	1	 	
4673	TETRACYCLINE	S02AA08	PENICILLINS	J01RA01	I	1	 	
4674	TETRACYCLINE	S02AA08	PENICILLINS	S01AA14	I	1	 	
4675	TETRACYCLINE	S03AA02	PENICILLINS	J01C	I	1	 	
4676	TETRACYCLINE	S03AA02	PENICILLINS	J01RA01	I	1	 	
4677	TETRACYCLINE	S03AA02	PENICILLINS	S01AA14	I	1	 	
4678	TETRACYCLINE	A01AB13	AMOXICILLIN	J01CA04	I	1	 	
4679	TETRACYCLINE	D06AA04	AMOXICILLIN	J01CA04	I	1	 	
4680	TETRACYCLINE	J01AA07	AMOXICILLIN	J01CA04	I	1	 	
4681	TETRACYCLINE	S01AA09	AMOXICILLIN	J01CA04	I	1	 	
4682	TETRACYCLINE	S02AA08	AMOXICILLIN	J01CA04	I	1	 	
4683	TETRACYCLINE	S03AA02	AMOXICILLIN	J01CA04	I	1	 	
4684	TETRACYCLINE	A01AB13	AMPICILLIN	J01CA01	I	1	 	
4685	TETRACYCLINE	A01AB13	AMPICILLIN	S01AA19	I	1	 	
4686	TETRACYCLINE	D06AA04	AMPICILLIN	J01CA01	I	1	 	
4687	TETRACYCLINE	D06AA04	AMPICILLIN	S01AA19	I	1	 	
4688	TETRACYCLINE	J01AA07	AMPICILLIN	J01CA01	I	1	 	
4689	TETRACYCLINE	J01AA07	AMPICILLIN	S01AA19	I	1	 	
4690	TETRACYCLINE	S01AA09	AMPICILLIN	J01CA01	I	1	 	
4691	TETRACYCLINE	S01AA09	AMPICILLIN	S01AA19	I	1	 	
4692	TETRACYCLINE	S02AA08	AMPICILLIN	J01CA01	I	1	 	
4693	TETRACYCLINE	S02AA08	AMPICILLIN	S01AA19	I	1	 	
4694	TETRACYCLINE	S03AA02	AMPICILLIN	J01CA01	I	1	 	
4695	TETRACYCLINE	S03AA02	AMPICILLIN	S01AA19	I	1	 	
4696	TETRACYCLINE	A01AB13	CLOXACILLIN	J01CF02	I	1	 	
4697	TETRACYCLINE	D06AA04	CLOXACILLIN	J01CF02	I	1	 	
4698	TETRACYCLINE	J01AA07	CLOXACILLIN	J01CF02	I	1	 	
4699	TETRACYCLINE	S01AA09	CLOXACILLIN	J01CF02	I	1	 	
4700	TETRACYCLINE	S02AA08	CLOXACILLIN	J01CF02	I	1	 	
4701	TETRACYCLINE	S03AA02	CLOXACILLIN	J01CF02	I	1	 	
4702	TETRACYCLINE	A01AB13	WARFARIN	B01AA03	A	2	G	
4703	TETRACYCLINE	D06AA04	WARFARIN	B01AA03	A	2	G	
4704	TETRACYCLINE	J01AA07	WARFARIN	B01AA03	A	2	G	
4705	TETRACYCLINE	S01AA09	WARFARIN	B01AA03	A	2	G	
4706	TETRACYCLINE	S02AA08	WARFARIN	B01AA03	A	2	G	
4707	TETRACYCLINE	S03AA02	WARFARIN	B01AA03	A	2	G	
4708	THEOPHYLLINE	R03DA04	BENZODIAZEPINE, LONG ACTING	N05BA01	I	1	P	Benzodiazepines should not be administered if respiratory depression could not be tolerated
4709	THEOPHYLLINE	R03DA04	BENZODIAZEPINE, LONG ACTING	N05BA12	I	1	P	Benzodiazepines should not be administered if respiratory depression could not be tolerated
4710	THEOPHYLLINE	R03DA04	BENZODIAZEPINE, LONG ACTING	N05CD01	I	1	P	Benzodiazepines should not be administered if respiratory depression could not be tolerated
4712	THEOPHYLLINE	R03DA04	DILTIAZEM	C08DB01	N	 	F	
4714	THEOPHYLLINE	R03DA04	ERYTHROMYCIN	D10AF02	I	1	F	
4715	THEOPHYLLINE	R03DA04	ERYTHROMYCIN	J01FA01	I	1	F	
4716	THEOPHYLLINE	R03DA04	ERYTHROMYCIN	S01AA17	I	1	F	
4717	THEOPHYLLINE	R03DA04	LITHIUM	N05AN	A	1	P	
4718	THEOPHYLLINE	R03DA04	LITHIUM	N05AN01	A	1	P	
4719	THEOPHYLLINE	R03DA04	LORAZEPAM	N05BA06	I	1	F	
4720	THEOPHYLLINE	R03DA04	NIFEDIPINE	C08CA05	N	 	F	
4722	THEOPHYLLINE	R03DA04	OXAZEPAM	N05BA04	I	1	F	
4723	THEOPHYLLINE	R03DA04	PHENYTOIN	N03AB02	I	1	 	
4724	THEOPHYLLINE	R03DA04	SALBUTAMOL	R03AC02	A	2	P	May potentiate hypokalemia
4725	THEOPHYLLINE	R03DA04	SALBUTAMOL	R03CC02	A	2	P	May potentiate hypokalemia
4726	THEOPHYLLINE	R03DA04	TERFENADINE	R06AX12	N	 	P	
4728	THEOPHYLLINE	R03DA04	TRIAZOLAM	N05CD05	I	1	F	
4729	THIAZIDES	C03AA	ALLOPURINOL	M04AA01	N	 	P	
4731	THIAZIDES	C03AA	CALCIUM	A12A	A	2	P	
4732	THIAZIDES	C03AA	CALCIUM	A12AA	A	2	P	
4733	THIAZIDES	C03AA	DIGOXIN	C01AA05	A	2	P	Digoxin toxicity, if potassium and magnesium levels low
4734	THIAZIDES	C03AA	FUROSEMIDE	C03CA01	A	1	F	
4735	THIAZIDES	C03AA	GLYBURIDE	A10BB01	I	1	F	
4736	THIAZIDES	C03AA	INSULIN	A10A	I	1	P	
4737	THIAZIDES	C03AA	LITHIUM	N05AN	A	2	F	
4738	THIAZIDES	C03AA	LITHIUM	N05AN01	A	2	F	
4739	THIAZIDES	C03AA	SALBUTAMOL	R03AC02	A	1	G	May potentiate hypokalemia
4740	THIAZIDES	C03AA	SALBUTAMOL	R03CC02	A	1	G	May potentiate hypokalemia
4741	THIAZIDES	C03AA	TETRACYCLINE	A01AB13	A	1	P	May elevate BUN levels
4742	THIAZIDES	C03AA	TETRACYCLINE	D06AA04	A	1	P	May elevate BUN levels
4743	THIAZIDES	C03AA	TETRACYCLINE	J01AA07	A	1	P	May elevate BUN levels
4744	THIAZIDES	C03AA	TETRACYCLINE	S01AA09	A	1	P	May elevate BUN levels
4745	THIAZIDES	C03AA	TETRACYCLINE	S02AA08	A	1	P	May elevate BUN levels
4746	THIAZIDES	C03AA	TETRACYCLINE	S03AA02	A	1	P	May elevate BUN levels
4747	THIAZIDES	C03AA	WARFARIN	B01AA03	N	 	P	
4749	CHLORTHALIDONE	C03BA04	ALLOPURINOL	M04AA01	N	 	P	
4750	CHLORTHALIDONE	C03BB04	ALLOPURINOL	M04AA01	N	 	P	
4753	CHLORTHALIDONE	C03BA04	CALCIUM	A12A	A	2	P	
4754	CHLORTHALIDONE	C03BA04	CALCIUM	A12AA	A	2	P	
4755	CHLORTHALIDONE	C03BB04	CALCIUM	A12A	A	2	P	
4756	CHLORTHALIDONE	C03BB04	CALCIUM	A12AA	A	2	P	
4757	CHLORTHALIDONE	C03BA04	DIGOXIN	C01AA05	A	2	P	Digoxin toxicity, if potassium and magnesium levels low
4758	CHLORTHALIDONE	C03BB04	DIGOXIN	C01AA05	A	2	P	Digoxin toxicity, if potassium and magnesium levels low
4759	CHLORTHALIDONE	C03BA04	FUROSEMIDE	C03CA01	A	1	F	
4760	CHLORTHALIDONE	C03BB04	FUROSEMIDE	C03CA01	A	1	F	
4761	CHLORTHALIDONE	C03BA04	GLYBURIDE	A10BB01	I	1	F	
4762	CHLORTHALIDONE	C03BB04	GLYBURIDE	A10BB01	I	1	F	
4763	CHLORTHALIDONE	C03BA04	INSULIN	A10A	I	1	P	
4764	CHLORTHALIDONE	C03BB04	INSULIN	A10A	I	1	P	
