Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
2278	ACETYLSALICYLIC ACID	1191					URICOSURICS	M04AB0	ANSM	5-ACETYLSALICYLIC-ACID.html	Decrease of the effect of the uricosuric due to competitive elimination of the uric acid at the level of the renal tubules	Not recommended	
2279			CLASS IA ANTIARRHYTHMICS	C01B-002			ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	50-CLASS-IA-ANTIARRHYTHMICS.html	Decrease of the plasma concentrations and of the effectiveness of the antiarrhythmic, due to increase of its hepatic metabolism by the inducer	Precaution for use	Clinical monitoring, EKG, and testing of the plasma concentrations; if needed, adjustment of the dosage of the antiarrhythmic during the treatment with the inducer and after it is stopped.
2280			CLASS IA ANTIARRHYTHMICS	C01B-002	ESMOLOL	49737			ANSM	50-CLASS-IA-ANTIARRHYTHMICS.html	Disorders of contractility, auto- regulation, and conduction (suppression of the compensatory sympathetic mechanisms)	Precaution for use	Clinical monitoring and EKG
2281			CLASS IA ANTIARRHYTHMICS	C01B-002	RIFAMPICIN	9384			ANSM	50-CLASS-IA-ANTIARRHYTHMICS.html	Decrease of the plasma concentrations and of the effectiveness of the antiarrhythmic (increase of its hepatic metabolism).	Precaution for use	Clinical monitoring, EKG, and possibly monitoring of the plasma concentrations of the antiarrhythmic. If needed, adjustment of the dosage of the antiarrhythmic during the treatment with the rifampicin and after it is stopped (risk of overdose of the antiarrhythmic)
2282			INDIRECT SYMPATHOMIMETICS	C01CA-R01BA			OTHER INDIRECT SYMPATHOMIMETICS	C01CA-R01BA	ANSM	500-INDIRECT-SYMPATHOMIMETICS.html	Risk of constriction of blood vessels and/or of hypertensive crises.	CONTRAINDICATION	
2283			INDIRECT SYMPATHOMIMETICS	C01CA-R01BA			DOPAMINERGIC ALKALOIDS OF ERGOT OF RYE	G02CB-001	ANSM	500-INDIRECT-SYMPATHOMIMETICS.html	Risk of constriction of blood vessels and/or of rapid elevation of blood pressure	Not recommended	
2284			INDIRECT SYMPATHOMIMETICS	C01CA-R01BA			VASOCONSTRICTOR ALKALOIDS OF ERGOT OF RYE	N02CA0-001	ANSM	500-INDIRECT-SYMPATHOMIMETICS.html	Risk of constriction of blood vessels and/or of rapid elevation of blood pressure	Not recommended	
2285			INDIRECT SYMPATHOMIMETICS	C01CA-R01BA			HALOGENATED HYDROCARBON ANESTHETICS	N01AB0-001	ANSM	500-INDIRECT-SYMPATHOMIMETICS.html	Perioperative hypertension	Precaution for use	In the case of scheduled surgery, it is preferable to stop the treatment several days before surgery.
2286			INDIRECT SYMPATHOMIMETICS	C01CA-R01BA			IRREVERSIBLE MONOAMINE OXIDASE INHIBITORS (MAOI)	N06AF0	ANSM	500-INDIRECT-SYMPATHOMIMETICS.html	Paroxystic hypertension, hyperthermia that can be fatal. Because of the length of action of the MAOI, this interaction is still possible two weeks after the MAOI has been stopped	CONTRAINDICATION	
2287			INDIRECT SYMPATHOMIMETICS	C01CA-R01BA			REVERSIBLE MAOI-A, INCLUDING LINEZOLIDE AND METHYLENE BLUE	NO6AG-001	ANSM	500-INDIRECT-SYMPATHOMIMETICS.html	Risk of constriction of blood vessels and/or rapid elevation of blood pressure	Not recommended	
2288			INDIRECT SYMPATHOMIMETICS	C01CA-R01BA			ALPHA-SYMPATHOMIMETICS (ORAL AND/OR NASAL)	R01AA	ANSM	500-INDIRECT-SYMPATHOMIMETICS.html	Risk of constriction of blood vessels and/or rapid elevation of blood pressure	CONTRAINDICATION	
2289	TACROLIMUS	42316					AMINOGLYCOSIDES	J01GB-001	ANSM	501-TACROLIMUS.html	Greater increase of the creatinemia than with tacrolimus alone (synergy of the nephrotoxic effects of the two substances)	Take into account	
2290	TACROLIMUS	42316			AMIODARONE	703			ANSM	501-TACROLIMUS.html	Increase of the blood concentrations of tacrolimus due to inhibition of its metabolism by the amiodarone	Precaution for use	Blood concentration dosage of tacrolimus, testing of the renal function, and adjustment of the dosage of tacrolimus during its administration with the amiodarone and when the amiodarone is stopped.
2291	TACROLIMUS	42316			AMPHOTERICIN B	732			ANSM	501-TACROLIMUS.html	With the amphotericin B administered by IV route: greater increase of the creatinemia than with tacrolimus alone (synergy of the nephrotoxic effects of the two substances)	Take into account	
2292	TACROLIMUS	42316					NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	ANSM	501-TACROLIMUS.html	Risk of addition of the nephrotoxic effects, especially with older patients	Precaution for use	Monitor renal function at the beginning of treatment with the NSAI.
2293	TACROLIMUS	42316			CLINDAMYCIN	2582			ANSM	501-TACROLIMUS.html	Decrease of the blood concentrations of the immunosuppressant, with risk of loss of immunosuppressive activity.	Precaution for use	Reinforced testing of the blood dosages of tacrolimus and possible increase of its dosage.
2294	TACROLIMUS	42316			DABIGATRAN				ANSM	501-TACROLIMUS.html	Risk of increase of the plasma concentrations of dabigatran	Not recommended	
2295	TACROLIMUS	42316			DANAZOL	3102			ANSM	501-TACROLIMUS.html	Increase of the blood concentrations of the tacrolimus due to inhibition of its hepatic metabolism	Precaution for use	Blood concentration dosage of the tacrolimus and adjustment of its dosage during the administration with the danazol and after it is stopped, with testing of the renal function.
2296	TACROLIMUS	42316					POTASSIUM SPARING DIURETICS (ALONE OR IN COMBINATION)	C0E-004	ANSM	501-TACROLIMUS.html	Potentially lethal hyperkalemia, especially when there is renal insufficiency (addition of the hyperkalemia inducing effects)	Not recommended	
2297	TACROLIMUS	42316			JOSAMYCIN	6084			ANSM	501-TACROLIMUS.html	Increase of the blood concentrations of tacrolimus and of the creatinemia, due to inhibition of the hepatic metabolism of the tacrolimus by the josamycin	Not recommended	
2298	TACROLIMUS	42316			LANSOPRAZOLE	17128			ANSM	501-TACROLIMUS.html	Increase of the blood concentrations of the tacrolimus	Precaution for use	Blood concentration dosage of the tacrolimus, testing of the renal function, and adjustment of the dosage during the administration of the two substances together and after it is stopped.
2299	TACROLIMUS	42316			OMEPRAZOLE	7646			ANSM	501-TACROLIMUS.html	Increase of the blood concentrations of the tacrolimus	Precaution for use	Blood concentration dosage of the tacrolimus, testing of the renal function, and adjustment of the dosage during the administration of the substances together and after it is stopped.
2300	TACROLIMUS	42316			POTASSIUM	8588			ANSM	501-TACROLIMUS.html	Essentially lethal hyperkalemia, especially when there is renal insufficiency (addition of the hyperkalemia inducing effects)	Not recommended	Avoid administering these substances together unless there is preexisting hypokalemia.
2301	TACROLIMUS	42316			VERAPAMIL	11170			ANSM	501-TACROLIMUS.html	Increase of the blood concentrations of the tacrolimus (decrease of its hepatic metabolism by the verapamil)	Precaution for use	Blood concentration dosage of the immunosuppressant, testing of the renal function, and adjustment of the dosage during the administration of the medications together and after it is stopped.
2302	TAMOXIFEN	10324					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	502-TAMOXIFEN.html	Risk of increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist.
2303	TAMOXIFEN	10324			BUPROPION	42347			ANSM	502-TAMOXIFEN.html	Risk of reduction of the effectiveness of the tamoxifen, due to inhibition of the formation of its active metabolite by the terbinafine [sic]	Not recommended	
2304	TAMOXIFEN	10324			DULOXETINE	72625			ANSM	502-TAMOXIFEN.html	Risk of reduction of the effectiveness of the tamoxifen, due to inhibition of the formation of its active metabolite by the duloxetine	Not recommended	
2305	TAMOXIFEN	10324			FLUOXETINE	4493			ANSM	502-TAMOXIFEN.html	Reduction of the effectiveness of the tamoxifen, due to inhibition of the formation of its active metabolite by the fluoxetine	Not recommended	
2306	TAMOXIFEN	10324			PAROXETINE	32937			ANSM	502-TAMOXIFEN.html	Reduction of the effectiveness of the tamoxifen, due to inhibition of the formation of its active metabolite by the paroxetine	Not recommended	
2307	TAMOXIFEN	10324			QUINIDINE	9068			ANSM	502-TAMOXIFEN.html	Risk of reduction of the effectiveness of the tamoxifen, due to inhibition of the formation of its active metabolite by the quinidine	Not recommended	
2308	TAMOXIFEN	10324			TERBINAFINE	37801			ANSM	502-TAMOXIFEN.html	Risk of reduction of the effectiveness of the tamoxifen, due to inhibition of the formation of its active metabolite by the terbinafine	Not recommended	
2309	TAMSULOSINE	77492			AMIODARONE	703			ANSM	503-TAMSULOSINE.html	Risk of increase of the undesirable effects of the tamsulosine, due to inhibition of its hepatic metabolism	Precaution for use	Clinical monitoring and adjustment of the dosage of the tamsulosine during the treatment with the enzyme inhibitor and after it is stopped, if the situation requires.
2310	TAMSULOSINE	77492			DILTIAZEM	3443			ANSM	503-TAMSULOSINE.html	Risk of increase of the undesirable effects of the tamsulosine, due to inhibition of its hepatic metabolism	Precaution for use	Clinical monitoring and adjustment of the dosage of the tamsulosine during the treatment with the enzyme inhibitor and after it is stopped, if the situation requires.
2311	TAMSULOSINE	77492					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	503-TAMSULOSINE.html	Risk of increase of the undesirable effects of the tamsulosine, due to inhibition of its hepatic metabolism	Not recommended	
2312	TAMSULOSINE	77492			VERAPAMIL	11170			ANSM	503-TAMSULOSINE.html	Risk of increase of the undesirable effects of the tamsulosine, due to inhibition of its hepatic metabolism	Precaution for use	Clinical monitoring and adjustment of the dosage of the tamsulosine during the treatment with the enzyme inhibitor and after it is stopped, if the situation requires.
2313	TELAPREVIR	1102261			AMIODARONE	703			ANSM	504-TELAPREVIR.html	Disorders of autoregulation and of cardiac conduction with risk of excessive bradycardia	CONTRAINDICATION	
2314	TELAPREVIR	1102261					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	504-TELAPREVIR.html	Risk of very large decrease of the concentrations of telaprevir.	CONTRAINDICATION	
2315	TELAPREVIR	1102261			ATORVASTATIN	83367			ANSM	504-TELAPREVIR.html	Increased risk of undesirable effects (concentration dependant) of the rhabdomyolysis type (decrease of the hepatic metabolism of the atorvastatin)	CONTRAINDICATION	
2316	TELAPREVIR	1102261			COLCHICINE	2683			ANSM	504-TELAPREVIR.html	Risk of increase of the undesirable effects of the colchicine, due to decrease of its metabolism	Not recommended	In particular with patients having renal and hepatic insufficiency.
2317	TELAPREVIR	1102261			DIGOXIN	3407			ANSM	504-TELAPREVIR.html	Increase of the digoxinemia	Precaution for use	Clinical and biological monitoring, and adjustment, if needed, of the dosage of the digoxin during the treatment with the telaprevir and after it is stopped.
2318	TELAPREVIR	1102261					NON-CONTRACEPTIVE ESTROGENS	G03C-001	ANSM	504-TELAPREVIR.html	Decrease of the effectiveness of the estrogen	Precaution for use	Clinical monitoring and possible adjustment of the dosage of the hormonal treatment during the administration of the telaprevir and after it is stopped.
2319	TELAPREVIR	1102261					COMBINED ESTROGEN-PROGESTIN CONTRACEPTIVES	G03AB-001	ANSM	504-TELAPREVIR.html	Risk of decrease of the contraceptive effectiveness due to increase of the hepatic metabolism of the hormonal contraceptive by the telaprevir	Precaution for use	Use an additional or alternative, reliable contraceptive method during the administration of the substances together and two cycles after.
2320	TELAPREVIR	1102261					IMMUNOSUPPRESSANTS	L04A	ANSM	504-TELAPREVIR.html	Increase of the plasma concentrations of the immunosuppressant due to inhibition of its hepatic metabolism by the telaprevir	Precaution for use	Blood concentration dosage of the immunosuppressant, testing of the renal function, and adjustment of its dosage during the administration of the substances together and after it is stopped.
2321	TELAPREVIR	1102261					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	504-TELAPREVIR.html	Decrease of the concentrations of the telaprevir and of the darunavir or of the fosamprenavir, with risk of therapeutic failure	Not recommended	
2322	TELAPREVIR	1102261			ITRACONAZOLE	28031			ANSM	504-TELAPREVIR.html	Risk of increase of the plasma concentrations of telaprevir and of the itraconazole	Precaution for use	Clinical monitoring. Avoid large doses of itraconaole (>200 mg per day).
2323	TELAPREVIR	1102261			MIDAZOLAM	6960			ANSM	504-TELAPREVIR.html	Increase of the plasma concentrations of medazolam due to decrease of its hepatic metabolism, with increase of sedation	Contraindication	-with the midazolam by mouth
2324	TELAPREVIR	1102261			ST JOHNS WORT	258326			ANSM	504-TELAPREVIR.html	Risk of very large decrease of the concentrations of telaprevir	CONTRAINDICATION	
2325	TELAPREVIR	1102261			RIFAMPICIN	9384			ANSM	504-TELAPREVIR.html	Very large decrease of the concentrations of telaprevir	CONTRAINDICATION	
2326	TELAPREVIR	1102261			SIMVASTATIN	36567			ANSM	504-TELAPREVIR.html	Increased risk of undesirable effects (concentration dependant) of the rhabdomyolysis type (decrease of the hepatic metabolism of the simvastatin)	CONTRAINDICATION	
2327	TELAPREVIR	1102261			TENOFOVIR ALAFENAMIDE	1721603			ANSM	504-TELAPREVIR.html	Risk of decrease of the effectiveness of the tenofovir alafenamide due to decrease of its intracellular activity by the telaprevir	Not recommended	
2328	TELBIVUDINE	474128			PEG-INTERFERON ALFA-2A	120608			ANSM	505-TELBIVUDINE.html	Increased risk of peripheral neuropathy	CONTRAINDICATION	
2329	TELITHROMYCIN	274786					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	506-TELITHROMYCIN.html	Decrease of the plasma concentrations of the telithromycin, with risk of failure of the antibiotic treatment, due to increase of its hepatic metabolism by the inducerr	Not recommended	
2330	TELITHROMYCIN	274786			ATORVASTATIN	83367			ANSM	506-TELITHROMYCIN.html	Increased risk of undesirable effects (dose dependent) of the rhabdomyolysis type (decrease of the hepatic metabolism of the cholesterol lowering medication	CONTRAINDICATION	
2331	TELITHROMYCIN	274786			DEXAMETHASONE	3264			ANSM	506-TELITHROMYCIN.html	Increase of the plasma concentrations of the dexamethasone due to decrease of its hepatic metabolism by the enzyme inhibitor, with risk of appearance of Cushings syndrome	Take into account	
2332	TELITHROMYCIN	274786			DIGOXIN	3407			ANSM	506-TELITHROMYCIN.html	Increase of the digoxinemia due to increase of its absorption	Precaution for use	Clinical monitoring and possibly monitoring of the dogoxinemia during the treatment with the telithromycin and after it is stopped.
2333	TELITHROMYCIN	274786					IMMUNOSUPPRESSANTS	L04A	ANSM	506-TELITHROMYCIN.html	Very large increase of the blood concentrations of the immunosuppressant due to inhibition of its hepatic metabolism	Not recommended	When these are taken together, strict testing of the renal function, blood concentration dosage of the immunosuppressant and possible adjustment of the dosage.
2334	TELITHROMYCIN	274786					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	506-TELITHROMYCIN.html	Risk of increase of the undesirable effects, especially of cardiac arrhythmia type	CONTRAINDICATION	with the patient with severe renal or hepatic insufficiency
2335	TELITHROMYCIN	274786			ST JOHNS WORT	258326			ANSM	506-TELITHROMYCIN.html	Decrease of the plasma concentrations of the telithromycin, with risk of failure of the antibiotic treatment, due to increase of the hepatic metabolism of the telithromycin by the St Johns wort	Not recommended	
2336	TELITHROMYCIN	274786			MIZOLASTINE	61455			ANSM	506-TELITHROMYCIN.html	Increased risk of ventricular arrhythmia, especially of torsades de pointes	CONTRAINDICATION	
2337	TELITHROMYCIN	274786			RIFAMPICIN	9384			ANSM	506-TELITHROMYCIN.html	Very large decrease of the plasma concentrations of the telithromycin, with risk of failure of the antibiotic treatment, due to increase of the hepatic metabolism of the telithromycin by the rifampicin	Not recommended	
2338	TELITHROMYCIN	274786			SIMVASTATIN	36567			ANSM	506-TELITHROMYCIN.html	Increased risk of undesirable effects (dose dependent) of the rhabdomyolysis type (decrease of the hepatic metabolism of the cholesterol lowering drug).	CONTRAINDICATION	
2339	TELITHROMYCIN	274786			VENLAFAXINE	39786			ANSM	506-TELITHROMYCIN.html	Increase of the concentrations of venlafaxine with risk of overdose	Take into account	
2340	TELITHROMYCIN	274786					VINCA ALKALOIDS	L01CA	ANSM	506-TELITHROMYCIN.html	Risk of increase of the toxicity of the antimitotic due to decrease of its hepatic metabolism by the telithromycin	Precaution for use	Strict clinical and biological monitoring. Possibly, use another antibiotic.
2341	TENOFOVIR ALAFENAMIDE	1721603			BOCEPREVIR	1102129			ANSM	507-TENOFOVIR-ALAFENAMIDE.html	Risk of lower effectiveness of the tenofovir alafenamide due to decrease of its intracellular activity by the boceprevir	Not recommended	
2342	TENOFOVIR ALAFENAMIDE	1721603			CICLOSPORIN	3008			ANSM	507-TENOFOVIR-ALAFENAMIDE.html	Increase of the plasma concentrations of the tenofovir alafenamide due to increase of its absorption	Precaution for use	In case of co-administration with the ciclosporine, the dose of tenofovir alafenamide must be limited to 10 mg per day.
