Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
2524			ANTICONVULSANT ENZYME INDUCERS	N03A-001	POSACONAZOLE	282446			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations and of the effectiveness of the posaconazole	Precaution for use	
2525			ANTICONVULSANT ENZYME INDUCERS	N03A-001	PRAZIQUANTEL	8628			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Very large decrease of the plasma concentrations of the praziquantel, with risk of failure of the treatment due to increase of its hepatic metabolism by the inducer	Not recommended	
2526			ANTICONVULSANT ENZYME INDUCERS	N03A-001	PROCARBAZINE	8702			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Increase of the hypersensitivity reactions (hypereosinophilia, rash), due to increase of the metabolism of the procarbazine by the inducer	Take into account	
2527			ANTICONVULSANT ENZYME INDUCERS	N03A-001	PROPAFENONE	8754			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations of the propafenone due to increase of its hepatic metabolism by the inducer	Precaution of use	
2528			ANTICONVULSANT ENZYME INDUCERS	N03A-001	QUETIAPINE	51272			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Very large decrease of the plasma concentrations of quetiapine due to increase of its hepatic metabolism by the inducer, with risk of ineffectiveness.	Not recommended	
2529			ANTICONVULSANT ENZYME INDUCERS	N03A-001	QUININE				ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Risk of loss of the effectiveness of the quinine due to increase of its hepatic metabolism by the inducer.	Precaution for use	
2530			ANTICONVULSANT ENZYME INDUCERS	N03A-001	RANOLAZINE	35829			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Risk of large decrease of the concentrations of ranolazine	Not recommended	
2531			ANTICONVULSANT ENZYME INDUCERS	N03A-001	RIVAROXABAN	1114195			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations of rivaroxaban, with risk of decrease of the therapeutic effect.	Not recommended	
2532			ANTICONVULSANT ENZYME INDUCERS	N03A-001	STIRIPENTOL	37119			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Increase of the plasma concentrations of the anticonvulsant, with risk of overdose, due to inhibition of its hepatic metabolism by the stiripentol.	Precaution for use	
2533			ANTICONVULSANT ENZYME INDUCERS	N03A-001	TELAPREVIR	1102261			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Risk of very large decrease of the concentrations of telaprevir	CONTRAINDICATION	
2534			ANTICONVULSANT ENZYME INDUCERS	N03A-001	TELITHROMYCIN	274786			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations of the telithromycin, with risk of failure of the antibiotic treatment due to increase of its hepatic metabolism by the inducer	Not recommended	
2535			ANTICONVULSANT ENZYME INDUCERS	N03A-001			THEOPHYLLINE (AND, BY EXTRAPOLATION, AMINOPHYLLINE)	R03DA	ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations and of the effectiveness of the theophylline due to increase of its hepatic metabolism by the inducer	Precaution for use	
2536			ANTICONVULSANT ENZYME INDUCERS	N03A-001	TIAGABINE	31914			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations of the tiagabine due to increase of its hepatic metabolism by the inducer	Precaution for use	
2537			ANTICONVULSANT ENZYME INDUCERS	N03A-001	TICAGRELOR	1116632			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Large decrease of the plasma concentrations of ticagrelor due to increase of its hepatic metabolsim by the anticonvulsant enzyme inducer, with risk of decrease of the therapeutic effect.	Not recommended	
2538			ANTICONVULSANT ENZYME INDUCERS	N03A-001	ULIPRISTAL	1005921			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Risk of decrease of the effect of the ulipristal, due to increase of its hepatic metabolism by the inducer	Not recommended	
2539			ANTICONVULSANT ENZYME INDUCERS	N03A-001			VITAMIN D	A11CC	ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the concentrations of vitamin D more marked than in the absence of the inducer.	Precaution for use	
2540			ANTICONVULSANT ENZYME INDUCERS	N03A-001	VORICONAZOLE	121243			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	-for carbamazipine, phenobarbital, primidone: Risk of reduction of the effectiveness of the voriconazole due to increase of its hepatic metabolism by the inducerFor phenytoin, fosphenytoin: Large decrease of the plasma concentrations of the voriconazole with risk of loss of effectiveness, due to increase of its hepatic metabolism by the phenytoin, for one thing; and increase of the plasma concentrations of the phenytoin due to decrease of its hepatic metabolism by the voriconazole for another thing	Contraindication	
2541			VINCA ALKALOIDS	L01CA	CLARITHROMYCIN	21212			ANSM	540-VINCA-ALKALOIDS.html	Risk of increase of the toxicity of the antimitotic due to decrease of its hepatic metabolism by the clarithromycin	Precaution for use	
2542			VINCA ALKALOIDS	L01CA	COBICISTAT	1306284			ANSM	540-VINCA-ALKALOIDS.html	Increase of the neurotoxicity of the antimitotic due to decrease of its hepatic metabolism by the cobicistat	Precaution for use	
2543			VINCA ALKALOIDS	L01CA	ERYTHROMYCIN	4053			ANSM	540-VINCA-ALKALOIDS.html	Risk of increase of the toxicity of the antimitotic due to decrease of its hepatic metabolism by the erythromycin	Precaution for use	
2544			VINCA ALKALOIDS	L01CA			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	540-VINCA-ALKALOIDS.html	Increase of the toxicity of the antimitotic, due to decrease of its hepatic metabolism by the protease inhibitor.	Precaution for use	
2545			VINCA ALKALOIDS	L01CA	ITRACONAZOLE	28031			ANSM	540-VINCA-ALKALOIDS.html	Increase of the neurotoxicity of the antimitotic, due to decrease of its hepatic metabolism by the itraconazole	Not recommended	
2546			VINCA ALKALOIDS	L01CA	KETOCONAZOLE	6135			ANSM	540-VINCA-ALKALOIDS.html	Increase of the neurotoxicity of the antimitotic, due to decrease of its hepatic metabolism by the ketoconazole	Not recommended	
2547			VINCA ALKALOIDS	L01CA	MITOMYCIN C	632			ANSM	540-VINCA-ALKALOIDS.html	Risk of increase of the pulmonary toxicity of the mitomycin and of the vinca alkaloids	Take into account	
2548			VINCA ALKALOIDS	L01CA	POSACONAZOLE	282446			ANSM	540-VINCA-ALKALOIDS.html	Increase of the neurotoxicity of the antimitotic, due to decrease of its hepatic metabolism by the posaconazole	Not recommended	
2549			VINCA ALKALOIDS	L01CA	TELITHROMYCIN	274786			ANSM	540-VINCA-ALKALOIDS.html	Risk of increase of the toxicity of the antimitotic due to decrease of its hepatic metabolism by the telithromycin	Precaution for use	
2550	VISMODEGIB	1242987					ENZYME INDUCERS	N03-J05-001	ANSM	541-VISMODEGIB.html	Risk of decrease of the plasma concentrations of vismodegib due to increase of its hepatic metabolism by the inducer	Not recommended	
2551	VISMODEGIB	1242987			ST JOHNS WORT	258326			ANSM	541-VISMODEGIB.html	Risk of decrease of the plasma concentrations of vismodegib	CONTRAINDICATION	
2552	VITAMIN A	11246					TETRACYCLINE ANTIBIOTICS	J01AA	ANSM	542-VITAMIN-A.html	In case of intake of 10,000 IU/day and more: risk of intracranial hypertension	CONTRAINDICATION	
2553	VITAMIN A	11246					RETINOIDS	D05-D10	ANSM	542-VITAMIN-A.html	Risk of symptoms evocative of hypervitaminosis A	CONTRAINDICATION	
2554			VITAMIN D	A11CC			ANTICONVULSANT ENZYME INDUCERS	N03A-001	ANSM	543-VITAMIN-D.html	Decrease of the concentrations of vitamin D more noticeable than in the absence of the inducer	Precaution for use	
2555			VITAMIN D	A11CC	ORLISTAT	37925			ANSM	543-VITAMIN-D.html	Decrease of the absorption of the vitamin D	Take into account	
2556			VITAMIN D	A11CC	RIFAMPICIN	9384			ANSM	543-VITAMIN-D.html	Decrease of the concentrations of vitamin D more noticeable than in the absence of treatment with the rifampacin	Precaution for use	
2557	VORICONAZOLE	121243			AMIODARONE	703			ANSM	544-VORICONAZOLE.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes, due to possible decrease of the metabolism of the amiodarone.	Precaution for use	
2558	VORICONAZOLE	121243					ANTICONVULSANT ENZYME INDUCERS	N03A-001	ANSM	544-VORICONAZOLE.html	--for carbamazepine, phenobarbital, primidone: Risk of reduction of the effectiveness of the voriconazole due to increase of its hepatic metabolism by the inducer--for phenytoin, fosphenytoin: Large decrease of the plasma concentrations of the voriconazole with risk of loss of effectiveness, due to increase of its hepatic metabolism by the phenytoin, for one thing; and increase of the plasma concentrations of the phenytoin due to decrease of its hepatic metabolism by the voriconazole, for another.	Contraindication	
2559	VORICONAZOLE	121243					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	544-VORICONAZOLE.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage due to decrease of its hepatic metabolism	Precaution for use	
2560	VORICONAZOLE	121243					OTHER CORTICOIDES, ESPECIALLY INHALED ONES	D07AC-001	ANSM	544-VORICONAZOLE.html	In case of prolonged use by oral or inhaled route:increase of the plasma concentrations of the corticoid due to decrease of its hepatic metabolism by the voriconazole, with risk of appearance of Cushings syndrome even of adrenal insufficiency	Take into account	
2561	VORICONAZOLE	121243			DEXAMETHASONE	3264			ANSM	544-VORICONAZOLE.html	Increase of the plasma concentrations of the dexamthasone due to decrease of its hepatic metabolism by the enzyme inhibitor, with risk of appearance of Cushings syndrome	Take into account	
2562	VORICONAZOLE	121243			DIHYDROERGOTAMINE	3418			ANSM	544-VORICONAZOLE.html	Ergotism with possibility of necrosis of the extremities (inhibition of the hepatic metabolism of the alkaloid of ergot of rye)	CONTRAINDICATION	
2563	VORICONAZOLE	121243			EFAVIRENZ	195085			ANSM	544-VORICONAZOLE.html	Risk of reduction of the effectiveness of the voriconazole due to increase of its hepatic metabolism by the efavirenz	Not recommended	
2564	VORICONAZOLE	121243			GLIPIZIDE	4821			ANSM	544-VORICONAZOLE.html	Risk of increase of the plasma concentrations of the glipizide at the origin of potentially severe hypoglycemia	Precaution for use	
2565	VORICONAZOLE	121243					IMMUNOSUPPRESSANTS	L04A	ANSM	544-VORICONAZOLE.html	Increase of the blood concentrations of the immunosuppressant due to inhibition of its hepatic metabolism by the voriconazole.	Not recommended	
2566	VORICONAZOLE	121243					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	544-VORICONAZOLE.html	Very large reduction of the concentrations of the antifungal due to increase of its metabolism by the ritonavir, with risk of failure of the treatment	Not recommended	
2567	VORICONAZOLE	121243			ST JOHNS WORT	258326			ANSM	544-VORICONAZOLE.html	Significant reduction of the concentrations of voriconazole, with risk of loss of its therapeutic effect	CONTRAINDICATION	
2568	VORICONAZOLE	121243			NEVIRAPINE	53654			ANSM	544-VORICONAZOLE.html	Risk of reduction of the effectiveness of the voriconazole due to increase of its hepatic metabolism by the nevirapine	Not recommended	
2569	VORICONAZOLE	121243			QUINIDINE	9068			ANSM	544-VORICONAZOLE.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	CONTRAINDICATION	
2570	VORICONAZOLE	121243			RIFABUTIN	55672			ANSM	544-VORICONAZOLE.html	Decrease of the plasma concentrations of the voriconazole with risk of loss of effectiveness, due to increase of its hepatic metabolism by the rifabutin for one thing, and risk of increase of the undesirable effects (uveitis) of the rifabutin for another.	Not recommended	
2571	VORICONAZOLE	121243			RIFAMPICIN	9384			ANSM	544-VORICONAZOLE.html	Large decrease of the plasma concentrations of the voriconazole with risk of loss of effectiveness, due to increase of its hepatic metabolism by the rifampicin	CONTRAINDICATION	
2572	VORICONAZOLE	121243			SIMVASTATIN	36567			ANSM	544-VORICONAZOLE.html	Increased risk of undesirable effects (concentration dependent) of the rhabdomyolysis type due to decrease of the hepatic metabolism of the simvastatin	CONTRAINDICATION	
2573	VORICONAZOLE	121243			VENLAFAXINE	39786			ANSM	544-VORICONAZOLE.html	Increase of the concentrations of venlafaxine with risk of overdose.	Take into account	
2574	VORTIOXETINE	1455099			CINACALCET	407990			ANSM	545-VORTIOXETINE.html	Risk of increase of the undesirable effects of the vortioxetine due to large decrease of its hepatic metabolism	Precaution for use	
2575	VORTIOXETINE	1455099			FLUOXETINE	4493			ANSM	545-VORTIOXETINE.html	Risk of increase of the undesirable effects of the vortioxetine by decrease of its hepatic metabolism	Precaution for use	
2576	VORTIOXETINE	1455099					ENZYMATIC INDUCERS	N03-J05-001	ANSM	545-VORTIOXETINE.html	Reduction of the plasma concentrations of the vortioxetine	Precaution for use	
2577	VORTIOXETINE	1455099			PAROXETINE	32937			ANSM	545-VORTIOXETINE.html	Risk of increase of the undesirable effects of the vortioxetine due to large decrease of its hepatic metabolism	Precaution for use	
2578	VORTIOXETINE	1455099			QUINIDINE	9068			ANSM	545-VORTIOXETINE.html	Risk of increase of the undesirable effects of the vortioxetine due to large decrease of its hepatic metabolism	Precaution for use	
2579	VORTIOXETINE	1455099			TERBINAFINE	37801			ANSM	545-VORTIOXETINE.html	Risk of increase of the undesirable effects of the vortioxetine due to large decrease of its hepatic metabolism	Precaution for use	
2580	YOHIMBINE	220982			CLONIDINE	2599			ANSM	546-YOHIMBINE.html	Possible inhibition of the antihypertensive activity due to antagonism at the level of the receptors	Not recommended	
2581	ZALCITABINE	3363			DIDANOSINE	3364			ANSM	547-ZALCITABINE.html	Increased risk of onset of pancreatitis and of peripheral neuropathy due to addition of undesirable effects	Precaution for use	
2582	ZALCITABINE	3363			GANCICLOVIR	4678			ANSM	547-ZALCITABINE.html	Increased risk of onset of peripheral neuropathy due to addition of undesirable effects	Precaution for use	
2583	ZALCITABINE	3363			LAMIVUDINE	68244			ANSM	547-ZALCITABINE.html	Risk of decrease of the effectiveness of each antiviral due to reciprocal inhibition of the phosphorylation reaction at the origin of the active metabolites	Not recommended	
2584	ZALCITABINE	3363			PENTAMIDINE	7994			ANSM	547-ZALCITABINE.html	Increased risk of peripheral neuropathy due to addition of undesirable effects	Precaution for use	
2585	ZALCITABINE	3363			STAVUDINE	59763			ANSM	547-ZALCITABINE.html	Risk of decrease of the effectiveness of each antiviral, due to inhibition of the phosphorylation reaction at the origin of the active metabolites	Not recommended	
2586	ZALCITABINE	3363			THALIDOMIDE	10432			ANSM	547-ZALCITABINE.html	Increased risk of onset of peripheral neuropathy due to addition of undesirable effects	Precaution for use	
2587	ZIDOVUDINE	11413			AMPHOTERICIN B	732			ANSM	548-ZIDOVUDINE.html	With the amphotericin B administered intravenously:increase of the hematological toxicity (addition of effects of bone marrow toxicity)	Precaution for use	
2588	ZIDOVUDINE	11413			DAPSONE	3108			ANSM	548-ZIDOVUDINE.html	Increase of the hematological toxicity (addition of effects of bone marrow toxicity)	Precaution for use	
2589	ZIDOVUDINE	11413			FLUCYTOSINE	4451			ANSM	548-ZIDOVUDINE.html	Increase of the hematological toxicity (addition of effects of bone marrow toxicity)	Precaution for use	
2590	ZIDOVUDINE	11413			GANCICLOVIR	4678			ANSM	548-ZIDOVUDINE.html	Increase of the hematological toxicity (addition of effects of bone marrow toxicity)	Precaution for use	
2591	ZIDOVUDINE	11413			RIBAVIRIN	9344			ANSM	548-ZIDOVUDINE.html	Risk of decrease of the effectiveness of each antiviral, due to reciprocal inhibition of the phosphorylation reaction at the origin of the active metabolites	Precaution for use	
2592	ZIDOVUDINE	11413			STAVUDINE	59763			ANSM	548-ZIDOVUDINE.html	Risk of decrease of the effectiveness of each antiviral, due to reciprocal inhibition of the phosphorylation reaction at the origin of the active metabolites	Not recommended	
2593	ZIDOVUDINE	11413					VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	ANSM	548-ZIDOVUDINE.html	Risk of increase of the undesirable effects, especially hematological ones, of the zidovudine due to decrease of its metabolism by the valproic acid	Precaution for use	
2594	ZINC	1431163			CALCIUM	1428011			ANSM	549-ZINC.html	Decrease of the digestive absorption of the zinc by the calcium	Precaution for use	
2595	ZINC	1431163					TETRACYCLINE ANTIBIOTICS	J01AA	ANSM	549-ZINC.html	Decrease of the digestive absorption of the tetracycline antibiotics	Precaution for use	
2596	ZINC	1431163			IRON	1431589			ANSM	549-ZINC.html	Decrease of the digestive absorption of the zinc by the iron	Precaution for use	
2597	ZINC	1431163					FLUOROQUINOLONES	J01MA-001	ANSM	549-ZINC.html	Decrease of the digestive absorption of the fluoroquinolones	Precaution for use	
2598	ZINC	1431163			STRONTIUM	81638			ANSM	549-ZINC.html	Decease of the digestive absorption of the strontium	Precaution for use	
2599			METABOLIZED ANTICONVULSANTS	N03A-002	ST JOHNS WORT				ANSM	54-METABOLIZED-ANTICONVULSANTS.html	Risk of decrease of the plasma concentrations and of the effectiveness of the anticonvulsant.	CONTRAINDICATION	
2600	ZOLPIDEM	39993					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	550-ZOLPIDEM.html	Slight increase of the sedative effect of the zolpidem	Take into account	
2601	ZOLPIDEM	39993			RIFAMPICIN	9384			ANSM	550-ZOLPIDEM.html	Decrease of the plasma concentrations and of the effectiveness of the zolpidem due to increase of its hepatic metabolism by the rifampicin	Precaution for use	
2602	ZONISAMIDE						VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	ANSM	551-ZONISAMIDE.html	Increase of the hyperammonemia, with increased risk of encephalopathy	Precaution for use	
2603	ZOPICLONE	40001					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	552-ZOPICLONE.html	Slight increase of the sedative effect of the zopiclone	Take into account	
