Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
2638			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ST JOHNS WORT	258326			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Decrease of the plasma concentrations of the protease inhibitor, due to the enzymatic inducer effect of the St Johns wort, with risk of reduction of effectiveness, even complete loss of the effect, which can have possibly serious consequences (reduction of the antiretroviral effectiveness)	CONTRAINDICATION	In the case of the substances being taken together by accident, do not stop the St Johns wort abruptly, but test the plasma concentrations (or the effectiveness) of the protease inhibitor before and then after the St Johns wort is stopped.
2639			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	MIZOLASTINE	61455			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Risk of ventricular arrhythmias, especially of torsades de pointes	CONTRAINDICATION	
2640			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	NINTEDANIB	1592737			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Increase of the plasma concentrations of nintedanib due to increase of its absorption by the ritonavir boosted protease inhibitor	Precaution for use	Clinical monitoring during the administration of these substances together.
2641			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002			PROGESTIN CONTRACEPTIVES	G03-001	ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Risk of decrease of the contraceptive effectiveness because of decrease of the concentrations of hormonal contraceptive, due to the increase of its hepatic metabolism by the ritonavir	Not recommended	Another method of contraception, in particular a barrier type (condom or IUD), should be used during the time the substances are administered together and one cycle following.
2642			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	QUINIDINE	9068			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	CONTRAINDICATION	
2643			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	RIFABUTIN	55672			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Risk of reduction of the effectiveness of the protease inhibitor (even more so when the dosage of the rifabutin is large) for one thing, and risk of increase of the undesirable effects (uveitis) of the rifabutin, for another thing.	Precaution for use	Regular clinical and biological monitoring, especially at the beginning of the administration of the substances together.
2644			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	RIFAMPICIN	9384			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Very large decrease of the plasma concentrations of the protease inhibitor, due to increase of its hepatic metabolism by the rifampicin.For the combination (saquinavir + ritonavir):risk of severe hepatocellular toxicity	CONTRAINDICATION	Until additional information about the ritonavir boosted protease inhibitors is available.
2645			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ROSUVASTATIN	301542			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Increase of the plasma concentrations of the rosuvastatin due to increase of its absorption	Precaution for use	Clinical and biological monitoring.
2646			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	SIMVASTATIN	36567			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Increased risk of undesirable effects (concentration-dependent) of the rhabdomyolisis type (decrease of the hepatic metoblism of the simvastatin).	CONTRAINDICATION	
2647			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	TELAPREVIR	1102261			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Decrease of the concentrations of the telaprevir and of the darunavir or of the fosamprenavir, with risk of therapeutic failure.	Not recommended	
2648			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	TENEFOVIR ALAFENAMIDE	1721603			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	With the atazanavir, the darunavir or the lopinavir, increase of the plasma concentrations of the tenofovir alafenamide due to increase of its aborption	Precaution for use	In case of administration of these together, the dose of tenofovir alafenamide must be limited to 10 mg per day. The administration with the other protease inhibitors of HIV has not been studied.
2649			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002			THEOPHYLLINE (AND, BY EXTRAPOLATION, AMINOPHYLLINE)	R03DA	ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Decrease of the plasma concentrations of the theophylline, due to increase of its hepatic metabolism	Precaution for use	Clinical monitoring and possibly monitoring of the theophyllinemia; if there is reason for it, adjustment of the dosage of the theophylline during the treatment with the protease inhibitor and after it is stopped.
2650			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ULIPRISTAL	1005921			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Risk of decrease of the effect of the ulipristal, due to increase of its hepatic metabolism by the ritonavir	Not recommended	Choose a therapeutic alternative that is little or not at all metabolized.
2651			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	VENLAFAXINE	39786			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Increase of the concentrations of venlafaxine with risk of overdose	Take into account	
2652			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002			VINCA ALKALOIDS	L01CA	ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Increase of the toxicity of the antimitotic, due to decrease of its hepatic metabolism by the protease inhibitor.	Precaution for use	Strict clinical monitoring and possible adjustment of the dosage of the antimitotic.
2653			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	VORICONAZOLE	121243			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Very large reduction of the concentrations of the antifungal due to increase of its metabolism by the ritonavir, with risk of failure of the treatment	Not recommended	
2654	BUSPIRONE	1827			DIAZEPAM	3322			ANSM	105-BUSPIRONE.html	Risk of increase of the undesirable effects of the buspirone	Take into account	
2655	BUSPIRONE	1827			DILTIAZEM	3443			ANSM	105-BUSPIRONE.html	Increase of the plasma concentrations of the buspirone due to decrease of its hepatic metabolism by the diltiazem, with increase of its undesirable effects	Precaution for use	Clinical monitoring and adjustment of the dosage of the buspirone if necessary.
2656	BUSPIRONE	1827			ERYTHROMYCIN	4053			ANSM	105-BUSPIRONE.html	Increase of the plasma concentrations of the buspirone due to decrease of its hepatic metabolism, with substantial increase of sedation	Not recommended	
2657	BUSPIRONE	1827			ITRACONAZOLE	28031			ANSM	105-BUSPIRONE.html	Increase of the plasma concentrations of the buspirone due to decrease of its hepatic metabolism, with substantial increase of sedation	Not recommended	
2658	BUSPIRONE	1827			GRAPEFRUIT (JUICE AND FRUIT)				ANSM	105-BUSPIRONE.html	Rick of increase of the undesirable effects of the buspirone due to decrease of its metabolism by the grapefruit	Take into account	
2659	BUSPIRONE	1827			RIFAMPICIN	9384			ANSM	105-BUSPIRONE.html	Decrease of the plasma concentrations of the buspirone due to increase of its hepatic metabolism by the rifampicin	Precaution for use	Clinical monitoring and possible adjustment of the dosage of the buspirone during the treatment with rifampicin and after it is stopped.
2660	BUSPIRONE	1827			VERAPAMIL	11170			ANSM	105-BUSPIRONE.html	Increase of the plasma concentrations of the buspirone due to decrease of its hepatic metabolism by the verapamil, with increase of its undesirable effects.	Precaution for use	Clinical monitoring and adjustment of the dosage of the buspirone if necessary.
2661	SIMVASTATIN	36567			AMIODARONE	703			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type (decrease of the hepatic metabolism of the simvastatin)	Precaution for use	Do not exceed the dosage of 20mg/day of simvastatin or use another statin not affected by this type of interaction
2662	SIMVASTATIN	36567			AMLODIPINE	17767			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (dose dependant) of the rhabdomyolysis type (decrease of the hepatic metabolism of the cholesterol lowering agent).	Precaution for use	Do not exceed the dosage of 40 mg/day of simvastatin or use another statin not affected by this type of interaction
2663	SIMVASTATIN	36567			AZITHROMYCIN	18631			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type, due to decrease of the hepatic metabolism of the cholesterol lowering agent.	Precaution for use	Use weaker doses of the cholesterol lowering agent or another statin not affected by this type of interaction
2664	SIMVASTATIN	36567			CARBAMAZEPINE	2002			ANSM	470-SIMVASTATIN.html	Large decrease of the plasma concentrations of simvastatin, due to increase of its hepatic metabolism	Not recommended	
2665	SIMVASTATIN	36567			CICLOSPORIN	3008			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type due to decrease of the metabolism of the simvastatin	Precaution for use	Do not exceed the dosage of 10 mg/day of simvastatin. If the therapeutic objective is not reached at this dosage, use another statin not affected by this type of interaction.
2666	SIMVASTATIN	36567			CLARITHROMYCIN	21212			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type, due to decrease of the hepatic metabolism of the cholesterol lowering agent.	CONTRAINDICATION	
2667	SIMVASTATIN	36567			DANAZOL	3102			ANSM	470-SIMVASTATIN.html	Increased risk of onset of rhabdomyolysis	Not recommended	If administering these medications together is deemed necessary, do not exceed the dose of 10 mg of simvastatin.
2668	SIMVASTATIN	36567			DILTIAZEM	3443			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type, due to decrease of the hepatic metabolism of the cholesterol lowering agent.	Precaution for use	Do not exceed the dosage of 20mg/day of simvastatin. If the therapeutic objective is not reached at this dosage, use another statin not affected by this type of interaction.
2669	SIMVASTATIN	36567			DRONEDARONE	233698			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type (decrease of the hepatic metabolism of the simvastatin)	Not recommended	
2670	SIMVASTATIN	36567			ERYTHROMYCIN	4053			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type (decrease of the hepatic metabolism of the cholesterol lowering agent)	CONTRAINDICATION	
2671	SIMVASTATIN	36567					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type (decrease of the hepatic metabolism of the simvastatin)	CONTRAINDICATION	
2672	SIMVASTATIN	36567			ITRACONAZOLE	28031			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type (decrease of the hepatic metabolism of the simvastatin)	CONTRAINDICATION	
2673	SIMVASTATIN	36567			KETOCONAZOLE	6135			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type (decrease of the hepatic metabolism of the cholesterol lowering agent)	CONTRAINDICATION	Use a statin not affected by this type of interaction
2674	SIMVASTATIN	36567			ST JOHNS WORT	258326			ANSM	470-SIMVASTATIN.html	Decrease of the effectiveness of the cholesterol lowering agent due to increase of its hepatic metabolism by the St Johns wort	Not recommended	
2675	SIMVASTATIN	36567					OMBITASVIR + PARITAPRÉVIR	OMPA	ANSM	470-SIMVASTATIN.html	Increase of the plasma concentrations of the simvastatin due to decrease of its hepatic metabolism by the therapy with ombitavir+paritaprevir	CONTRAINDICATION	
2676	SIMVASTATIN	36567			GRAPEFRUIT (JUICE AND FRUIT)				ANSM	470-SIMVASTATIN.html	Significant increase of the plasma concentrations of the cholesterol lowering agent, with risk of onset of undesirable effects, especially muscular	Not recommended	
2677	SIMVASTATIN	36567			POSACONAZOLE	282446			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (concentration dependant) of the rhabdomyolysis type (decrease of the hepatic metabolism of the HMG-CoA reductase inhibitor).	CONTRAINDICATION	
2678	SIMVASTATIN	36567			RANOLAZINE	35829			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type due to inhibition of the metabolism of the simvastatin by the ranolazine	Precaution for use	Do not exceed the dosage of 20 mg/day of simvastatin or use another statin not affected by this type of interaction
2679	SIMVASTATIN	36567			RIFAMPICIN	9384			ANSM	470-SIMVASTATIN.html	Very large decrease of the plasma concentrations of simvastatin due to increase of its hepatic metabolism by the rifampicin.	Not recommended	
2680	SIMVASTATIN	36567			ROXITHROMYCIN	9478			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (concentration dependent) of the rhabdomyolysis type	Precaution for use	Use weaker doses of cholesterol lowering agent.
2681	SIMVASTATIN	36567			STIRIPENTOL	37119			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (dose-dependant) of the rhabdomyolysis type (decrease of the hepatic metabolism of the cholesterol lowering agent)	CONTRAINDICATION	
2682	SIMVASTATIN	36567			TELAPREVIR	1102261			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type (decrease of the hepatic metabolism of the simvastatin)	CONTRAINDICATION	
2683	SIMVASTATIN	36567			TELITHROMYCIN	274786			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (dose-dependant) of the rhabdomyolysis type (decrease of the hepatic metabolism of the cholesterol lowering medication)	CONTRAINDICATION	
2684	SIMVASTATIN	36567			VERAPAMIL	11170			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (dose-dependant) of the rhabdomyolysis type (decrease of the hepatic metabolism of the cholesterol lowering agent)	Precaution for use	Do not exceed the dosage of 20mg/day of simvastatin or use another statin not affected by this type of interaction
2685	SIMVASTATIN	36567			VORICONAZOLE	121243			ANSM	470-SIMVASTATIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type due to decrease of the hepatic metabolism of the simvastatin	CONTRAINDICATION	
2686	ERIBULINE	1045453			CICLOSPORIN	3008			ANSM	210-ERIBULINE.html	Increase of the plasma concentrations of eribuline by the ciclosporin.	Not recommended	
2687	ERIBULINE	1045453			CLARITHROMYCIN	21212			ANSM	210-ERIBULINE.html	Increase of the plasma concentrations of eribuline by the clarithromycin.	Not recommended	
