Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
2163	CICLOSPORIN	3008			MODAFINIL	30125			ANSM	121-CICLOSPORIN.html	Risk of decrease of the blood concentrations and of the effectiveness of the immunosuppressant	Not recommended	
2164	CICLOSPORIN	3008			NIFEDIPINE	7417			ANSM	121-CICLOSPORIN.html	Risk of addition of undesirable effects of the gum disorders type.	Not recommended	Use another dihydropyridine.
2165	CICLOSPORIN	3008			ORLISTAT	37925			ANSM	121-CICLOSPORIN.html	Decrease of the blood concentrations of ciclosporin due to decrease of its intestinal absorption, with risk of loss of the immunosuppressive activity	Not recommended	Take the orlistat at a different time form the ciclosporin (at least 3 hours apart). Reinforce testing of blood dosages of the ciclosporin, especially at the beginning of the administration of the medications together, and at the time of a possible increase in the dosage of the orlistat.
2166	CICLOSPORIN	3008			PITAVASTATIN	861634			ANSM	121-CICLOSPORIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type, or of nephrotoxicity, due to decrease of the metabolism of the pitavastatin	Contraindication	
2167	CICLOSPORIN	3008			POTASSIUM	8588			ANSM	121-CICLOSPORIN.html	Potentially lethal hyperkalemia, especially when there is renal insufficiency (addition of the hyperkalemia inducing effects)	Not recommended	Avoid the administration of these two substances together unless there is a pre-existing hypokalemia.
2168	CICLOSPORIN	3008			PREDNISOLONE	8638			ANSM	121-CICLOSPORIN.html	Increase of the effects of the prednisolone: characteristic Cushings appearance, reduction of tolerance of carbohydrates (decrease of clearance of the prednisolone)	Take into account	
2169	CICLOSPORIN	3008			REPAGLINIDE	73044			ANSM	121-CICLOSPORIN.html	Increase of more than double of the concentrations of the repaglinide due to increase of its absorption	Not recommended	
2170	CICLOSPORIN	3008			ROSUVASTATIN	301542			ANSM	121-CICLOSPORIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type, or of nephrotoxicity, due to decrease of the metabolism of the rosuvastatin	Contraindication	
2171	CICLOSPORIN	3008			ROXITHROMYCIN	9478			ANSM	121-CICLOSPORIN.html	Risk of increase of the blood concentrations of ciclosporin and of the creatinemia	Precaution for use	Blood concentration dosage of the ciclosporin, testing of renal function, and adjustment of the dosage during the administration with the macrolide and after it is stopped.
2172	CICLOSPORIN	3008			SIMVASTATIN	36567			ANSM	121-CICLOSPORIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolosis type due to decrease of the metabolism of the simvastatin	Precaution for use	Do not exceed the dosage of 10mg/day of simavastatin. If the therapeutic objective is not reached at this dosage, use another statin not affected by this type of interaction.
2173	CICLOSPORIN	3008			SIROLIMUS	35302			ANSM	121-CICLOSPORIN.html	Increase of the blood concentrations of sirolimus by the ciclosporin. The nephrotoxicity of the ciclosporin is also increased when the two medications are administered together	Precaution for use	It is recommended that the sirolimus be administered 4 hours after the cyclosporine. Testing of the renal function, during the administration of the two medications together and after it is stopped.
2174	CICLOSPORIN	3008			SULFINPYRAZONE	10205			ANSM	121-CICLOSPORIN.html	Decrease of the blood concentrations of ciclosporin due to increase of its metabolism by the sulfinpyrazone	Precaution for use	Testing of blood concentrations of ciclosporin and possible adjustment of its dosage during the treatment with sulfinpyrazone and after it is stopped.
2175	CICLOSPORIN	3008			TERBINAFINE	37801			ANSM	121-CICLOSPORIN.html	Decrease of the blood concentrations of ciclosporin	Precaution for use	Testing of blood concentrations of ciclosporin and possible adjustment of its dosage during the treatment with terbinafine and after it is stopped.
2176	CICLOSPORIN	3008			TICLOPIDINE	10594			ANSM	121-CICLOSPORIN.html	Decrease of the blood concentrations of ciclosporin	Precaution for use	Increase of the dosage of the ciclosporin according to testing of the blood concentrations. Reduction of the dosage when the ticlodipine is stopped.
2177	CICLOSPORIN	3008			TRIMETHOPRIM	10829			ANSM	121-CICLOSPORIN.html	With the trimethoprim (alone or in combination) by oral route: increase of the creatinemia with possible decrease of the blood concentrations of ciclosporinWith the trimethoprim (alone or in combination) by IV route: the decrease of the blood concentrations of ciclosporin can be very large, with possible loss of immunosuppressant capacity	Take into account	
2178	CICLOSPORIN	3008			VERAPAMIL	11170			ANSM	121-CICLOSPORIN.html	Increase of the blood concentrations of the ciclosporin (decrease of its hepatic metabolism), and increase of the risk of gum disorders	Precaution for use	Blood concentration dosage of the ciclosporin, testing of the renal function, and adjustment of the dosage during the administration of the medications together and after it is stopped.
2179	FOLINIC ACID	6313					FLUOROURACIL (AND BY EXTRAPOLATION, TEGAFUR AND CAPECITABINE)	L01BC-001	ANSM	9-FOLINIC-ACID.html	Strengthening of the effects, both cytostatic and undesirable, of the fluorouracil.	Take into account	
2180	SPIRAMYCIN	9991			LEVODOPA	6375			ANSM	469-SPIRAMYCIN.html	In cases of administration with the carbidopa: inhibition of the absorption of the carbidopa with decrease of the plasma concentrations of the levodopa	Precaution for use	Clinical monitoring and possible adjustment of the dosage of the levodopa.
2181			IODINATED X-RAY CONTRAST MEDIA	VO8A-001	ALDESLEUKIN	70223			ANSM	423-IODINATED-X-RAY-CONTRAST-MEDIA.html	Increase of the risk of reaction to the contrast media in cases of previous treatment with interleukin2: skin rash or more rarely low blood pressure, oliguria, or even renal failure	Take into account	
2182			IODINATED X-RAY CONTRAST MEDIA	VO8A-001			DIURETICS	C0E-001	ANSM	423-IODINATED-X-RAY-CONTRAST-MEDIA.html	In case of dehydration caused by the diuretics, increased risk of acute functional renal insufficiency, in particular when large doses of the contrast media are used	Precaution for use	Rehydrate before administration of the iodinated product
2183			IODINATED X-RAY CONTRAST MEDIA	VO8A-001	METFORMIN	6809			ANSM	423-IODINATED-X-RAY-CONTRAST-MEDIA.html	Lactic acidosis linked to elevated concentrations of metformin in relation to functional renal insufficiency induced by the radiological exam.	Contraindication	The treatment with metformin should be suspended at the time of the radiological exam and only started again 2 days later.
2184			TRUE MORPHINE ANTITUSSIVES	R0GDA0-002			AGONIST OPIOID ANALGESICS	N01A-N02A	ANSM	70-TRUE-MORPHINE-ANTITUSSIVES.html	Increased risk of respiratory depression which can be fatal in cases of overdose	Take into account	
2185			TRUE MORPHINE ANTITUSSIVES	R0GDA0-002	METHADONE	6813			ANSM	70-TRUE-MORPHINE-ANTITUSSIVES.html	Increased risk of respiratory depression which can be fatal in case of overdose	Take into account	
2186			TRUE MORPHINE ANTITUSSIVES	R0GDA0-002			AGONIST-ANTAGONIST OPIOIDS	NO2A-001	ANSM	70-TRUE-MORPHINE-ANTITUSSIVES.html	Decrease of the antalgic or antitussive effect of the opioid, due to competitive blocking of the receptors, with risk of appearance of a withdrawal syndrome	Not recommended	
2187	QUINUPRISTINE	135098			DIHYDROERGOTAMINE	3418			ANSM	434-QUINUPRISTINE.html	Ergotism with possibility of necrosis of the extremities (inhibition of the hepatic metabolism of the alkaloid of ergot of rye).	Contraindication	
2188	QUINUPRISTINE	135098			ERGOTAMINE	4025			ANSM	434-QUINUPRISTINE.html	Ergotism with possibility of necrosis of the extremities (inhibition of the hepatic metabolism of the alkaloid of ergot of rye).	Contraindication	
2189	QUINUPRISTINE	135098					IMMUNOSUPPRESSANTS	L04A	ANSM	434-QUINUPRISTINE.html	Increase of the blood concentrations of the immunosuppressant due to inhibition of its hepatic metabolism	Precaution for use	Blood concentration dosage of the immunosuppressant, testing of the renal function, and adjustment of the dosage during the administration of the substances together and after it is stopped.
2190	QUINUPRISTINE	135098			PIMOZIDE	8331			ANSM	434-QUINUPRISTINE.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Not recommended	
2191	ATOVAQUONE	60212			EFAVIRENZ	195085			ANSM	79-ATOVAQUONE.html	Decrease of the plasma concentrations of atovaquone by the enzymatic inducer	Not recommended	
2192	ATOVAQUONE	60212					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	79-ATOVAQUONE.html	Decrease, possibly very large, of the plasma concentrations of the atovaquone due to increase of its metabolism	Not recommended	
2193	ATOVAQUONE	60212			RIFABUTIN	55672			ANSM	79-ATOVAQUONE.html	Moderate decrease of the plasma concentrations of atovaquone by the enzymatic inducer	Take into account	
2194	ATOVAQUONE	60212			RIFAMPICIN	9384			ANSM	79-ATOVAQUONE.html	Decrease of the plasma concentrations of atovaquone by the enzymatic inducer	Not recommended	
2195	VISMODEGIB	1242987					ENZYMATIC INDUCERS	N03-J05-001	ANSM	533-VISMODEGIB.html	Risk of decrease of the plasma concentrations of vismodegib due to increase of its hepatic metabolism by the inducer	Not recommended	
2196	VISMODEGIB	1242987			ST JOHNS WORT	258326			ANSM	533-VISMODEGIB.html	Risk of decrease of the plasma concentrations of vismodegib	Contraindication	
2197	METRONIDAZOLE	6922					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	342-METRONIDAZOLE.html	Decrease of the plasma concentrations of the metronidazole due to increase of its hepatic metabolism by the inducer	Precaution for use	Clinical monitoring and possible adjustment of the dosage of metronidazole during the treatment with the inducer and after it is stopped.
2198	METRONIDAZOLE	6922			BUSULFAN	1828			ANSM	342-METRONIDAZOLE.html	With the busulfan in large doses: doubling of the concentrations of busulfan by the metronidazole	Not recommended	
2199	METRONIDAZOLE	6922			DISULFIRAM	3554			ANSM	342-METRONIDAZOLE.html	Risk of episodes of acute psychosis or of confused state, reversible upon stopping the administration of the two substances together	Not recommended	
2200	METRONIDAZOLE	6922					FLUOROURACIL (AND BY EXTRAPOLATION, TEGAFUR AND CAPECITABINE)	L01BC-001	ANSM	342-METRONIDAZOLE.html	Increase of the toxicity of the fluorouracil due to decrease of its clearance	Take into account	
2201	METRONIDAZOLE	6922			LITHIUM	6448			ANSM	342-METRONIDAZOLE.html	Increase of the lithemia which can attain toxic values with signs of overdose of lithium.	Precaution for use	Strict monitoring of the lithemia and possible adjustment of the dosage of the lithium.
2202	METRONIDAZOLE	6922			RIFAMPICIN	9384			ANSM	342-METRONIDAZOLE.html	Decrease of the plasma concentrations of the metronidazole due to increase of its hepatic metabolism by the rifampicin	Precaution for use	Clinical monitoring and possible adjustment of the dosage of metronidazole during the treatment with the rifampicin and after it is stopped.
2203	ERYTHROMYCIN	4053			AFATINIB	1430438			ANSM	207-ERYTHROMYCIN.html	Increase of the plasma concentrations of afatinib by increase of its absorption by the erythromycin	Precaution for use	It is recommendedthat the erythromycin be administered as distant as possible from the afatinib, preferably at an interval of 6 to 12 hours from the dose of afatinib.
2204	ERYTHROMYCIN	4053					VASOCONSTRICTOR ALKALOIDS OF ERGOT OF RYE	N02CA0-001	ANSM	207-ERYTHROMYCIN.html	Risk of constriction of coronary blood vessels or those of the extremities (ergotism), or of rapid elevation of blood pressure	Contraindication	
2205	ERYTHROMYCIN	4053			ALFENTANIL	480			ANSM	207-ERYTHROMYCIN.html	Increase of the opioid analgesic's effect of respiratory depression due to decrease of its hepatic metabolism	Precaution for use	Adjust the dosage of the alfentanil when administered with the erythromycin
2206	ERYTHROMYCIN	4053			ATORVASTATIN	83367			ANSM	207-ERYTHROMYCIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabodmyolysis type due to decrease of the hepatic metabolism of the cholesterol lowering agent	Precaution for use	Use weaker doses of the cholesterol lowering medication. If the therapeutic objective is not reached. use another statin not affected by this type of interaction.
2207	ERYTHROMYCIN	4053			BUSPIRONE	1827			ANSM	207-ERYTHROMYCIN.html	Increase of the plasma concentrations of the buspirone due to decrease of its hepatic metabolism, with substantial increase of sedation	Not recommended	
2208	ERYTHROMYCIN	4053			CARBAMAZEPINE	2002			ANSM	207-ERYTHROMYCIN.html	Increase of the plasma concentrations of carbamazepine with signs of overdose, due to inhibition of its hepatic metabolism	Not recommended	It is possible to use other macrolides (except spiramycine) whose interference on the clinical level is currently considered minimal or nonexistent. However, in cases of Legionnaires' disease, erythromycin is still the antibiotic of choice; clinical monitoring with testing of plasma concentrations of carbamazepine is thus preferable in this specialized environment.
