object_drugbank,object,precipitant_drugbank,precipitant
DB01223,Aminophylline,DB00532,Mephenytoin
DB01223,Aminophylline,DB01357,Mestranol
DB01223,Aminophylline,DB00474,Methohexital
DB01223,Aminophylline,DB00849,Methylphenobarbital
DB01223,Aminophylline,DB01336,Metocurine
DB01223,Aminophylline,DB00379,Mexiletine
DB01223,Aminophylline,DB01226,Mivacurium
DB01223,Aminophylline,DB01203,Nadolol
DB01223,Aminophylline,DB01059,Norfloxacin
DB01223,Aminophylline,DB01337,Pancuronium
DB01223,Aminophylline,DB00487,Pefloxacin
DB01223,Aminophylline,DB00008,Peginterferon alfa-2a
DB01223,Aminophylline,DB00022,Peginterferon alfa-2b
DB01223,Aminophylline,DB01359,Penbutolol
DB01223,Aminophylline,DB00312,Pentobarbital
DB01223,Aminophylline,DB00806,Pentoxifylline
DB01223,Aminophylline,DB01174,Phenobarbital
DB01223,Aminophylline,DB00252,Phenytoin
DB01223,Aminophylline,DB00960,Pindolol
DB01223,Aminophylline,DB00794,Primidone
DB01223,Aminophylline,DB01182,Propafenone
DB01223,Aminophylline,DB00571,Propranolol
DB01223,Aminophylline,DB01346,Quinidine barbiturate
DB01223,Aminophylline,DB06213,Regadenoson
DB01223,Aminophylline,DB01045,Rifampicin
DB01223,Aminophylline,DB00503,Ritonavir
DB01223,Aminophylline,DB00533,Rofecoxib
DB01223,Aminophylline,DB00418,Secobarbital
DB01223,Aminophylline,DB00489,Sotalol
DB01223,Aminophylline,DB01323,St. John's Wort
DB01223,Aminophylline,DB00382,Tacrine
DB01223,Aminophylline,DB00306,Talbutal
DB01223,Aminophylline,DB00231,Temazepam
DB01223,Aminophylline,DB00857,Terbinafine
DB01223,Aminophylline,DB00730,Thiabendazole
DB01223,Aminophylline,DB00208,Ticlopidine
DB01223,Aminophylline,DB00373,Timolol
DB01223,Aminophylline,DB01361,Troleandomycin
DB01223,Aminophylline,DB01199,Tubocurarine
DB01223,Aminophylline,DB01339,Vecuronium
DB01223,Aminophylline,DB00661,Verapamil
DB01223,Aminophylline,DB00549,Zafirlukast
DB01223,Aminophylline,DB00744,Zileuton
DB01224,Quetiapine,DB06697,Artemether
DB01224,Quetiapine,DB01211,Clarithromycin
DB01224,Quetiapine,DB00843,Donepezil
DB01224,Quetiapine,DB00199,Erythromycin
DB01224,Quetiapine,DB00754,Ethotoin
DB01224,Quetiapine,DB06414,Etravirine
DB01224,Quetiapine,DB01320,Fosphenytoin
DB01224,Quetiapine,DB00674,Galantamine
DB01224,Quetiapine,DB01026,Ketoconazole
DB01224,Quetiapine,DB06708,Lumefantrine
DB01224,Quetiapine,DB00532,Mephenytoin
DB01224,Quetiapine,DB00252,Phenytoin
DB01224,Quetiapine,DB01369,Quinupristin
DB01224,Quetiapine,DB00989,Rivastigmine
DB01224,Quetiapine,DB00382,Tacrine
DB01224,Quetiapine,DB00864,Tacrolimus
DB01224,Quetiapine,DB00976,Telithromycin
DB01224,Quetiapine,DB04844,Tetrabenazine
DB01224,Quetiapine,DB01623,Thiothixene
DB01224,Quetiapine,DB00539,Toremifene
DB01224,Quetiapine,DB00662,Trimethobenzamide
DB01224,Quetiapine,DB00726,Trimipramine
DB01224,Quetiapine,DB00427,Triprolidine
DB01224,Quetiapine,DB00209,Trospium
DB01224,Quetiapine,DB00582,Voriconazole
DB01224,Quetiapine,DB02546,Vorinostat
DB01224,Quetiapine,DB00246,Ziprasidone
DB01224,Quetiapine,DB01624,Zuclopenthixol
DB01224,Quetiapine,DB08919,Zuclopenthixol acetate
DB01224,Quetiapine,DB08920,Zuclopenthixol decanoate
DB01225,Enoxaparin,DB06605,Apixaban
DB01225,Enoxaparin,DB00055,Drotrecogin alfa
DB01225,Enoxaparin,DB01381,Ginkgo biloba
DB01225,Enoxaparin,DB00374,Treprostinil
DB01226,Mivacurium,DB00479,Amikacin
DB01226,Mivacurium,DB01223,Aminophylline
DB01226,Mivacurium,DB00993,Azathioprine
DB01226,Mivacurium,DB00564,Carbamazepine
DB01226,Mivacurium,DB01190,Clindamycin
DB01226,Mivacurium,DB01320,Fosphenytoin
DB01226,Mivacurium,DB00798,Gentamicin
DB01226,Mivacurium,DB01627,Lincomycin
DB01226,Mivacurium,DB01033,Mercaptopurine
DB01226,Mivacurium,DB00955,Netilmicin
DB01226,Mivacurium,DB01303,Oxtriphylline
DB01226,Mivacurium,DB00252,Phenytoin
DB01226,Mivacurium,DB00319,Piperacillin
DB01226,Mivacurium,DB00277,Theophylline
DB01226,Mivacurium,DB00684,Tobramycin
DB01227,Levomethadyl Acetate,DB06274,Alvimopan
DB01227,Levomethadyl Acetate,DB01167,Itraconazole
DB01227,Levomethadyl Acetate,DB01369,Quinupristin
DB01228,Encainide,DB00604,Cisapride
DB01229,Paclitaxel,DB00673,Aprepitant
DB01229,Paclitaxel,DB06626,Axitinib
DB01229,Paclitaxel,DB00958,Carboplatin
DB01229,Paclitaxel,DB00515,Cisplatin
DB01229,Paclitaxel,DB00363,Clozapine
DB01229,Paclitaxel,DB00872,Conivaptan
DB01229,Paclitaxel,DB06414,Etravirine
DB01229,Paclitaxel,DB00441,Gemcitabine
DB01229,Paclitaxel,DB00108,Natalizumab
DB01229,Paclitaxel,DB06589,Pazopanib
DB01229,Paclitaxel,DB00337,Pimecrolimus
DB01229,Paclitaxel,DB01369,Quinupristin
DB01229,Paclitaxel,DB01323,St. John's Wort
DB01229,Paclitaxel,DB00864,Tacrolimus
DB01229,Paclitaxel,DB00976,Telithromycin
DB01229,Paclitaxel,DB01124,Tolbutamide
DB01229,Paclitaxel,DB00072,Trastuzumab
DB01229,Paclitaxel,DB00385,Valrubicin
DB01229,Paclitaxel,DB00582,Voriconazole
DB01232,Saquinavir,DB01048,Abacavir
DB01232,Saquinavir,DB05812,Abiraterone
DB01232,Saquinavir,DB00404,Alprazolam
DB01232,Saquinavir,DB01118,Amiodarone
DB01232,Saquinavir,DB06697,Artemether
DB01232,Saquinavir,DB06216,Asenapine
DB01232,Saquinavir,DB00637,Astemizole
DB01232,Saquinavir,DB01076,Atorvastatin
DB01232,Saquinavir,DB01558,Bromazepam
DB01232,Saquinavir,DB06772,Cabazitaxel
DB01232,Saquinavir,DB00475,Chlordiazepoxide
DB01232,Saquinavir,DB00604,Cisapride
DB01232,Saquinavir,DB01068,Clonazepam
DB01232,Saquinavir,DB00628,Clorazepate
DB01232,Saquinavir,DB00091,Cyclosporine
DB01232,Saquinavir,DB01219,Dantrolene
DB01232,Saquinavir,DB01264,Darunavir
DB01232,Saquinavir,DB00705,Delavirdine
DB01232,Saquinavir,DB00829,Diazepam
DB01232,Saquinavir,DB00320,Dihydroergotamine
DB01232,Saquinavir,DB00625,Efavirenz
DB01232,Saquinavir,DB00700,Eplerenone
DB01232,Saquinavir,DB00696,Ergotamine
DB01232,Saquinavir,DB00530,Erlotinib
DB01232,Saquinavir,DB01215,Estazolam
DB01232,Saquinavir,DB06414,Etravirine
DB01232,Saquinavir,DB00813,Fentanyl
DB01232,Saquinavir,DB00690,Flurazepam
DB01232,Saquinavir,DB02703,Fusidic Acid
DB01232,Saquinavir,DB00224,Indinavir
DB01232,Saquinavir,DB01026,Ketoconazole
DB01232,Saquinavir,DB00227,Lovastatin
DB01232,Saquinavir,DB00683,Midazolam
DB01232,Saquinavir,DB00238,Nevirapine
DB01232,Saquinavir,DB06589,Pazopanib
DB01232,Saquinavir,DB01100,Pimozide
DB01232,Saquinavir,DB08901,Ponatinib 
DB01232,Saquinavir,DB00243,Ranolazine
DB01232,Saquinavir,DB00615,Rifabutin
DB01232,Saquinavir,DB01045,Rifampicin
DB01232,Saquinavir,DB00864,Tacrolimus
DB01232,Saquinavir,DB00820,Tadalafil
DB01232,Saquinavir,DB00675,Tamoxifen
DB01232,Saquinavir,DB00706,Tamsulosin
DB01232,Saquinavir,DB06402,Telavancin
DB01232,Saquinavir,DB00976,Telithromycin
DB01232,Saquinavir,DB06287,Temsirolimus
DB01232,Saquinavir,DB00444,Teniposide
DB01232,Saquinavir,DB00342,Terfenadine
DB01232,Saquinavir,DB00906,Tiagabine
DB01232,Saquinavir,DB00932,Tipranavir
DB01232,Saquinavir,DB01036,Tolterodine
DB01232,Saquinavir,DB06212,Tolvaptan
DB01232,Saquinavir,DB01030,Topotecan
DB01232,Saquinavir,DB00193,Tramadol
DB01232,Saquinavir,DB00656,Trazodone
DB01232,Saquinavir,DB00897,Triazolam
DB01232,Saquinavir,DB00726,Trimipramine
DB01232,Saquinavir,DB00862,Vardenafil
DB01232,Saquinavir,DB08881,Vemurafenib
DB01232,Saquinavir,DB00285,Venlafaxine
DB01232,Saquinavir,DB00661,Verapamil
DB01232,Saquinavir,DB00570,Vinblastine
DB01232,Saquinavir,DB00541,Vincristine
DB01232,Saquinavir,DB00361,Vinorelbine
DB01232,Saquinavir,DB00582,Voriconazole
DB01232,Saquinavir,DB00425,Zolpidem
DB01232,Saquinavir,DB00909,Zonisamide
DB01232,Saquinavir,DB01198,Zopiclone
DB01233,Metoclopramide,DB00091,Cyclosporine
DB01233,Metoclopramide,DB01235,L-DOPA
DB01233,Metoclopramide,DB08815,Lurasidone
DB01233,Metoclopramide,DB01267,Paliperidone
DB01233,Metoclopramide,DB00864,Tacrolimus
DB01233,Metoclopramide,DB04844,Tetrabenazine
DB01233,Metoclopramide,DB00285,Venlafaxine
DB01233,Metoclopramide,DB06684,Vilazodone
DB01233,Metoclopramide,DB01624,Zuclopenthixol
DB01233,Metoclopramide,DB08919,Zuclopenthixol acetate
DB01233,Metoclopramide,DB08920,Zuclopenthixol decanoate
DB01234,Dexamethasone,DB01418,Acenocoumarol
DB01234,Dexamethasone,DB00945,Acetylsalicylic acid
DB01234,Dexamethasone,DB01122,Ambenonium
DB01234,Dexamethasone,DB00357,Aminoglutethimide
DB01234,Dexamethasone,DB01351,Amobarbital
DB01234,Dexamethasone,DB01125,Anisindione
DB01234,Dexamethasone,DB00673,Aprepitant
DB01234,Dexamethasone,DB01352,Aprobarbital
DB01234,Dexamethasone,DB00237,Butabarbital
DB01234,Dexamethasone,DB00241,Butalbital
DB01234,Dexamethasone,DB01353,Butethal
DB01234,Dexamethasone,DB06695,Dabigatran etexilate
DB01234,Dexamethasone,DB00266,Dicoumarol
DB01234,Dexamethasone,DB01341,Dihydroquinidine barbiturate
DB01234,Dexamethasone,DB01010,Edrophonium
DB01234,Dexamethasone,DB08866,Estradiol valerate/Dienogest 
DB01234,Dexamethasone,DB00754,Ethotoin
DB01234,Dexamethasone,DB01320,Fosphenytoin
DB01234,Dexamethasone,DB01354,Heptabarbital
DB01234,Dexamethasone,DB01355,Hexobarbital
DB01234,Dexamethasone,DB00619,Imatinib
DB01234,Dexamethasone,DB08815,Lurasidone
DB01234,Dexamethasone,DB01397,Magnesium salicylate
DB01234,Dexamethasone,DB00532,Mephenytoin
DB01234,Dexamethasone,DB00474,Methohexital
DB01234,Dexamethasone,DB00849,Methylphenobarbital
DB01234,Dexamethasone,DB00211,Midodrine
DB01234,Dexamethasone,DB01400,Neostigmine
DB01234,Dexamethasone,DB00312,Pentobarbital
DB01234,Dexamethasone,DB01174,Phenobarbital
DB01234,Dexamethasone,DB00252,Phenytoin
DB01234,Dexamethasone,DB00794,Primidone
DB01234,Dexamethasone,DB00545,Pyridostigmine
DB01234,Dexamethasone,DB01346,Quinidine barbiturate
DB01234,Dexamethasone,DB01045,Rifampicin
DB01234,Dexamethasone,DB08864,Rilpivirine
DB01234,Dexamethasone,DB01656,Roflumilast
DB01234,Dexamethasone,DB01399,Salsalate
DB01234,Dexamethasone,DB00418,Secobarbital
DB01234,Dexamethasone,DB01268,Sunitinib
DB01234,Dexamethasone,DB00382,Tacrine
DB01234,Dexamethasone,DB00306,Talbutal
DB01234,Dexamethasone,DB00976,Telithromycin
DB01234,Dexamethasone,DB06287,Temsirolimus
DB01234,Dexamethasone,DB01041,Thalidomide
DB01234,Dexamethasone,DB00193,Tramadol
DB01234,Dexamethasone,DB00072,Trastuzumab
DB01234,Dexamethasone,DB00656,Trazodone
DB01234,Dexamethasone,DB05294,Vandetanib
DB01234,Dexamethasone,DB01339,Vecuronium
DB01234,Dexamethasone,DB00582,Voriconazole
DB01234,Dexamethasone,DB00682,Warfarin
DB01235,L-DOPA,DB01320,Fosphenytoin
DB01235,L-DOPA,DB00893,Iron Dextran
DB01235,L-DOPA,DB01247,Isocarboxazid
DB01235,L-DOPA,DB00968,Methyldopa
DB01235,L-DOPA,DB01233,Metoclopramide
DB01235,L-DOPA,DB01267,Paliperidone
DB01235,L-DOPA,DB00780,Phenelzine
DB01235,L-DOPA,DB00252,Phenytoin
DB01235,L-DOPA,DB04844,Tetrabenazine
DB01235,L-DOPA,DB01623,Thiothixene
DB01235,L-DOPA,DB00752,Tranylcypromine
DB01235,L-DOPA,DB00246,Ziprasidone
DB01235,L-DOPA,DB01624,Zuclopenthixol
DB01235,L-DOPA,DB08919,Zuclopenthixol acetate
DB01235,L-DOPA,DB08920,Zuclopenthixol decanoate
DB01237,Bromodiphenhydramine,DB00382,Tacrine
DB01237,Bromodiphenhydramine,DB00662,Trimethobenzamide
DB01237,Bromodiphenhydramine,DB00427,Triprolidine
DB01237,Bromodiphenhydramine,DB00209,Trospium
DB01238,Aripiprazole,DB00564,Carbamazepine
DB01238,Aripiprazole,DB01341,Dihydroquinidine barbiturate
DB01238,Aripiprazole,DB06414,Etravirine
DB01238,Aripiprazole,DB01167,Itraconazole
DB01238,Aripiprazole,DB01026,Ketoconazole
DB01238,Aripiprazole,DB00908,Quinidine
DB01238,Aripiprazole,DB01346,Quinidine barbiturate
DB01238,Aripiprazole,DB00382,Tacrine
DB01238,Aripiprazole,DB00976,Telithromycin
DB01238,Aripiprazole,DB00857,Terbinafine
DB01238,Aripiprazole,DB04844,Tetrabenazine
DB01238,Aripiprazole,DB00427,Triprolidine
DB01238,Aripiprazole,DB00582,Voriconazole
DB01239,Chlorprothixene,DB00843,Donepezil
DB01239,Chlorprothixene,DB00674,Galantamine
DB01239,Chlorprothixene,DB01170,Guanethidine
DB01239,Chlorprothixene,DB00989,Rivastigmine
DB01240,Epoprostenol,DB00519,Trandolapril
DB01241,Gemfibrozil,DB01418,Acenocoumarol
DB01241,Gemfibrozil,DB01125,Anisindione
DB01241,Gemfibrozil,DB01076,Atorvastatin
DB01241,Gemfibrozil,DB00307,Bexarotene
DB01241,Gemfibrozil,DB00395,Carisoprodol
DB01241,Gemfibrozil,DB00439,Cerivastatin
DB01241,Gemfibrozil,DB08912,Dabrafenib
DB01241,Gemfibrozil,DB00266,Dicoumarol
DB01241,Gemfibrozil,DB01095,Fluvastatin
DB01241,Gemfibrozil,DB00222,Glimepiride
DB01241,Gemfibrozil,DB00227,Lovastatin
DB01241,Gemfibrozil,DB01132,Pioglitazone
DB01241,Gemfibrozil,DB08860,Pitavastatin
DB01241,Gemfibrozil,DB00175,Pravastatin
DB01241,Gemfibrozil,DB00912,Repaglinide
DB01241,Gemfibrozil,DB00412,Rosiglitazone
DB01241,Gemfibrozil,DB01098,Rosuvastatin
DB01241,Gemfibrozil,DB00641,Simvastatin
DB01241,Gemfibrozil,DB00382,Tacrine
DB01241,Gemfibrozil,DB00675,Tamoxifen
DB01241,Gemfibrozil,DB00697,Tizanidine
DB01241,Gemfibrozil,DB01124,Tolbutamide
DB01241,Gemfibrozil,DB00214,Torasemide
DB01241,Gemfibrozil,DB00755,Tretinoin
DB01241,Gemfibrozil,DB00440,Trimethoprim
DB01241,Gemfibrozil,DB00726,Trimipramine
DB01241,Gemfibrozil,DB01586,Ursodeoxycholic acid
DB01241,Gemfibrozil,DB00582,Voriconazole
DB01241,Gemfibrozil,DB00682,Warfarin
DB01241,Gemfibrozil,DB00549,Zafirlukast
DB01242,Clomipramine,DB00488,Altretamine
DB01242,Clomipramine,DB06697,Artemether
DB01242,Clomipramine,DB01072,Atazanavir
DB01242,Clomipramine,DB00237,Butabarbital
DB01242,Clomipramine,DB00241,Butalbital
DB01242,Clomipramine,DB00501,Cimetidine
DB01242,Clomipramine,DB00604,Cisapride
DB01242,Clomipramine,DB00575,Clonidine
DB01242,Clomipramine,DB06700,Desvenlafaxine
DB01242,Clomipramine,DB01341,Dihydroquinidine barbiturate
DB01242,Clomipramine,DB00841,Dobutamine
DB01242,Clomipramine,DB00843,Donepezil
DB01242,Clomipramine,DB00988,Dopamine
DB01242,Clomipramine,DB01363,Ephedra
DB01242,Clomipramine,DB01364,Ephedrine
DB01242,Clomipramine,DB00668,Epinephrine
DB01242,Clomipramine,DB01288,Fenoterol
DB01242,Clomipramine,DB00472,Fluoxetine
DB01242,Clomipramine,DB00176,Fluvoxamine
DB01242,Clomipramine,DB00674,Galantamine
DB01242,Clomipramine,DB00365,Grepafloxacin
DB01242,Clomipramine,DB01170,Guanethidine
DB01242,Clomipramine,DB01247,Isocarboxazid
DB01242,Clomipramine,DB01064,Isoprenaline
DB01242,Clomipramine,DB01365,Mephentermine
DB01242,Clomipramine,DB00610,Metaraminol
DB01242,Clomipramine,DB00723,Methoxamine
DB01242,Clomipramine,DB01171,Moclobemide
DB01242,Clomipramine,DB00368,Norepinephrine
DB01242,Clomipramine,DB00816,Orciprenaline
DB01242,Clomipramine,DB00780,Phenelzine
DB01242,Clomipramine,DB00388,Phenylephrine
DB01242,Clomipramine,DB00397,Phenylpropanolamine
DB01242,Clomipramine,DB01291,Pirbuterol
DB01242,Clomipramine,DB01366,Procaterol
DB01242,Clomipramine,DB00852,Pseudoephedrine
DB01242,Clomipramine,DB00908,Quinidine
DB01242,Clomipramine,DB01346,Quinidine barbiturate
DB01242,Clomipramine,DB01367,Rasagiline
DB01242,Clomipramine,DB00615,Rifabutin
DB01242,Clomipramine,DB01045,Rifampicin
DB01242,Clomipramine,DB00503,Ritonavir
DB01242,Clomipramine,DB00989,Rivastigmine
DB01242,Clomipramine,DB01001,Salbutamol
DB01242,Clomipramine,DB01105,Sibutramine
DB01242,Clomipramine,DB01208,Sparfloxacin
DB01242,Clomipramine,DB00382,Tacrine
DB01242,Clomipramine,DB00864,Tacrolimus
DB01242,Clomipramine,DB00675,Tamoxifen
DB01242,Clomipramine,DB00706,Tamsulosin
DB01242,Clomipramine,DB00857,Terbinafine
DB01242,Clomipramine,DB00871,Terbutaline
DB01242,Clomipramine,DB00342,Terfenadine
DB01242,Clomipramine,DB00730,Thiabendazole
DB01242,Clomipramine,DB01623,Thiothixene
DB01242,Clomipramine,DB00208,Ticlopidine
DB01242,Clomipramine,DB00539,Toremifene
DB01242,Clomipramine,DB00193,Tramadol
DB01242,Clomipramine,DB00752,Tranylcypromine
DB01242,Clomipramine,DB00656,Trazodone
DB01242,Clomipramine,DB00662,Trimethobenzamide
DB01242,Clomipramine,DB00726,Trimipramine
DB01242,Clomipramine,DB00427,Triprolidine
DB01242,Clomipramine,DB00209,Trospium
DB01242,Clomipramine,DB00285,Venlafaxine
DB01242,Clomipramine,DB00582,Voriconazole
DB01242,Clomipramine,DB02546,Vorinostat
DB01242,Clomipramine,DB00246,Ziprasidone
DB01242,Clomipramine,DB00315,Zolmitriptan
DB01242,Clomipramine,DB01624,Zuclopenthixol
DB01242,Clomipramine,DB08919,Zuclopenthixol acetate
DB01242,Clomipramine,DB08920,Zuclopenthixol decanoate
DB01244,Bepridil,DB00701,Amprenavir
DB01244,Bepridil,DB06697,Artemether
DB01244,Bepridil,DB00637,Astemizole
DB01244,Bepridil,DB01072,Atazanavir
DB01244,Bepridil,DB00604,Cisapride
DB01244,Bepridil,DB06414,Etravirine
DB01244,Bepridil,DB01319,Fosamprenavir
DB01244,Bepridil,DB01044,Gatifloxacin
DB01244,Bepridil,DB00365,Grepafloxacin
DB01244,Bepridil,DB01137,Levofloxacin
DB01244,Bepridil,DB06708,Lumefantrine
DB01244,Bepridil,DB00218,Moxifloxacin
DB01244,Bepridil,DB00503,Ritonavir
DB01244,Bepridil,DB01208,Sparfloxacin
DB01244,Bepridil,DB06402,Telavancin
DB01244,Bepridil,DB00342,Terfenadine
DB01244,Bepridil,DB00932,Tipranavir
DB01246,Alimemazine,DB01200,Bromocriptine
DB01246,Alimemazine,DB00604,Cisapride
DB01246,Alimemazine,DB01191,Dexfenfluramine
DB01246,Alimemazine,DB00937,Diethylpropion
DB01246,Alimemazine,DB00843,Donepezil
DB01246,Alimemazine,DB00574,Fenfluramine
DB01246,Alimemazine,DB00674,Galantamine
DB01246,Alimemazine,DB01170,Guanethidine
DB01246,Alimemazine,DB00579,Mazindol
DB01246,Alimemazine,DB00191,Phentermine
DB01246,Alimemazine,DB00397,Phenylpropanolamine
DB01246,Alimemazine,DB01278,Pramlintide
DB01246,Alimemazine,DB00382,Tacrine
DB01246,Alimemazine,DB00342,Terfenadine
DB01246,Alimemazine,DB00662,Trimethobenzamide
DB01246,Alimemazine,DB00427,Triprolidine
DB01246,Alimemazine,DB00209,Trospium
DB01247,Isocarboxazid,DB00918,Almotriptan
DB01247,Isocarboxazid,DB00488,Altretamine
DB01247,Isocarboxazid,DB00321,Amitriptyline
DB01247,Isocarboxazid,DB00543,Amoxapine
DB01247,Isocarboxazid,DB00182,Amphetamine
DB01247,Isocarboxazid,DB00289,Atomoxetine
DB01247,Isocarboxazid,DB00865,Benzphetamine
DB01247,Isocarboxazid,DB01393,Bezafibrate
DB01247,Isocarboxazid,DB00484,Brimonidine
DB01247,Isocarboxazid,DB00921,Buprenorphine
DB01247,Isocarboxazid,DB01156,Bupropion
DB01247,Isocarboxazid,DB00490,Buspirone
DB01247,Isocarboxazid,DB00215,Citalopram
DB01247,Isocarboxazid,DB01242,Clomipramine
DB01247,Isocarboxazid,DB01151,Desipramine
DB01247,Isocarboxazid,DB06700,Desvenlafaxine
DB01247,Isocarboxazid,DB01191,Dexfenfluramine
DB01247,Isocarboxazid,DB01576,Dextroamphetamine
DB01247,Isocarboxazid,DB00514,Dextromethorphan
DB01247,Isocarboxazid,DB00937,Diethylpropion
DB01247,Isocarboxazid,DB00841,Dobutamine
DB01247,Isocarboxazid,DB00843,Donepezil
DB01247,Isocarboxazid,DB00988,Dopamine
DB01247,Isocarboxazid,DB01142,Doxepin
DB01247,Isocarboxazid,DB00476,Duloxetine
DB01247,Isocarboxazid,DB00494,Entacapone
DB01247,Isocarboxazid,DB01363,Ephedra
DB01247,Isocarboxazid,DB01364,Ephedrine
DB01247,Isocarboxazid,DB00668,Epinephrine
DB01247,Isocarboxazid,DB01175,Escitalopram
DB01247,Isocarboxazid,DB00574,Fenfluramine
DB01247,Isocarboxazid,DB01288,Fenoterol
DB01247,Isocarboxazid,DB00472,Fluoxetine
DB01247,Isocarboxazid,DB00176,Fluvoxamine
DB01247,Isocarboxazid,DB00674,Galantamine
DB01247,Isocarboxazid,DB01170,Guanethidine
DB01247,Isocarboxazid,DB00458,Imipramine
DB01247,Isocarboxazid,DB01064,Isoprenaline
DB01247,Isocarboxazid,DB01235,L-DOPA
DB01247,Isocarboxazid,DB00150,L-Tryptophan
DB01247,Isocarboxazid,DB00579,Mazindol
DB01247,Isocarboxazid,DB01365,Mephentermine
DB01247,Isocarboxazid,DB00610,Metaraminol
DB01247,Isocarboxazid,DB01577,Methamphetamine
DB01247,Isocarboxazid,DB01403,Methotrimeprazine
DB01247,Isocarboxazid,DB00723,Methoxamine
DB01247,Isocarboxazid,DB00422,Methylphenidate
DB01247,Isocarboxazid,DB00211,Midodrine
DB01247,Isocarboxazid,DB04896,Milnacipran
DB01247,Isocarboxazid,DB00370,Mirtazapine
DB01247,Isocarboxazid,DB00952,Naratriptan
DB01247,Isocarboxazid,DB01149,Nefazodone
DB01247,Isocarboxazid,DB00368,Norepinephrine
DB01247,Isocarboxazid,DB00540,Nortriptyline
DB01247,Isocarboxazid,DB00816,Orciprenaline
DB01247,Isocarboxazid,DB00715,Paroxetine
DB01247,Isocarboxazid,DB00454,Pethidine
DB01247,Isocarboxazid,DB01579,Phendimetrazine
DB01247,Isocarboxazid,DB00830,Phenmetrazine
DB01247,Isocarboxazid,DB00191,Phentermine
DB01247,Isocarboxazid,DB00388,Phenylephrine
DB01247,Isocarboxazid,DB00397,Phenylpropanolamine
DB01247,Isocarboxazid,DB01291,Pirbuterol
DB01247,Isocarboxazid,DB01366,Procaterol
DB01247,Isocarboxazid,DB00344,Protriptyline
DB01247,Isocarboxazid,DB00852,Pseudoephedrine
DB01247,Isocarboxazid,DB00989,Rivastigmine
DB01247,Isocarboxazid,DB00953,Rizatriptan
DB01247,Isocarboxazid,DB01001,Salbutamol
DB01247,Isocarboxazid,DB01104,Sertraline
DB01247,Isocarboxazid,DB01105,Sibutramine
DB01247,Isocarboxazid,DB00669,Sumatriptan
DB01247,Isocarboxazid,DB00382,Tacrine
DB01247,Isocarboxazid,DB00871,Terbutaline
DB01247,Isocarboxazid,DB04844,Tetrabenazine
DB01247,Isocarboxazid,DB00323,Tolcapone
DB01247,Isocarboxazid,DB00193,Tramadol
DB01247,Isocarboxazid,DB00752,Tranylcypromine
DB01247,Isocarboxazid,DB00656,Trazodone
DB01247,Isocarboxazid,DB00662,Trimethobenzamide
DB01247,Isocarboxazid,DB00726,Trimipramine
DB01247,Isocarboxazid,DB00427,Triprolidine
DB01247,Isocarboxazid,DB00209,Trospium
DB01247,Isocarboxazid,DB00285,Venlafaxine
DB01247,Isocarboxazid,DB06684,Vilazodone
DB01247,Isocarboxazid,DB00315,Zolmitriptan
DB01248,Docetaxel,DB00673,Aprepitant
DB01248,Docetaxel,DB00958,Carboplatin
DB01248,Docetaxel,DB00515,Cisplatin
DB01248,Docetaxel,DB00199,Erythromycin
DB01248,Docetaxel,DB01321,Josamycin
DB01248,Docetaxel,DB01026,Ketoconazole
DB01248,Docetaxel,DB00683,Midazolam
DB01248,Docetaxel,DB01173,Orphenadrine
DB01248,Docetaxel,DB01369,Quinupristin
DB01248,Docetaxel,DB00976,Telithromycin
DB01248,Docetaxel,DB00624,Testosterone
DB01248,Docetaxel,DB01420,Testosterone Propionate
DB01248,Docetaxel,DB00072,Trastuzumab
DB01248,Docetaxel,DB00385,Valrubicin
DB01248,Docetaxel,DB00582,Voriconazole
DB01250,Olsalazine,DB00993,Azathioprine
DB01250,Olsalazine,DB01033,Mercaptopurine
DB01250,Olsalazine,DB00352,Thioguanine
DB01253,Ergonovine,DB01193,Acebutolol
DB01253,Ergonovine,DB00918,Almotriptan
DB01253,Ergonovine,DB00335,Atenolol
DB01253,Ergonovine,DB00612,Bisoprolol
DB01253,Ergonovine,DB01136,Carvedilol
DB01253,Ergonovine,DB00705,Delavirdine
DB01253,Ergonovine,DB06700,Desvenlafaxine
DB01253,Ergonovine,DB00095,Efalizumab
DB01253,Ergonovine,DB00216,Eletriptan
DB01253,Ergonovine,DB00668,Epinephrine
DB01253,Ergonovine,DB00199,Erythromycin
DB01253,Ergonovine,DB00187,Esmolol
DB01253,Ergonovine,DB00998,Frovatriptan
DB01253,Ergonovine,DB00883,Isosorbide Dinitrate
