drug pair    NDFRT    DrugBank
http://bio2rdf.org/drugbank:DB00514-http://bio2rdf.org/drugbank:DB01247    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033572', u'DEXTROMETHORPHAN/ISOCARBOXAZID [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01104-http://bio2rdf.org/drugbank:DB00601    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000035218', u'LINEZOLID/SERTRALINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00976-http://bio2rdf.org/drugbank:DB00813    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000182323', u'FENTANYL/TELITHROMYCIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00780-http://bio2rdf.org/drugbank:DB00388    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000032821', u'PHENELZINE/PHENYLEPHRINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00688-http://bio2rdf.org/drugbank:DB01592    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034627', u'IRON/MYCOPHENOLATE MOFETIL [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00619-http://bio2rdf.org/drugbank:DB00227    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000180330', u'IMATINIB/LOVASTATIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00277-http://bio2rdf.org/drugbank:DB00503    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034500', u'RITONAVIR/THEOPHYLLINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00582-http://bio2rdf.org/drugbank:DB00530    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000035436', u'ERLOTINIB/VORICONAZOLE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB00687    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033612', u'FLUDROCORTISONE/RIFAMPIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00604-http://bio2rdf.org/drugbank:DB00503    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033489', u'CISAPRIDE/RITONAVIR [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01174-http://bio2rdf.org/drugbank:DB01023    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033159', u'FELODIPINE/PHENOBARBITAL [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00582-http://bio2rdf.org/drugbank:DB00683    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034841', u'MIDAZOLAM/VORICONAZOLE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01026-http://bio2rdf.org/drugbank:DB00458    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034735', u'IMIPRAMINE/KETOCONAZOLE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01241-http://bio2rdf.org/drugbank:DB00175    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033622', u'GEMFIBROZIL/PRAVASTATIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00277-http://bio2rdf.org/drugbank:DB01059    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033322', u'NORFLOXACIN/THEOPHYLLINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00641-http://bio2rdf.org/drugbank:DB00343    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033997', u'DILTIAZEM/SIMVASTATIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00559-http://bio2rdf.org/drugbank:DB01026    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000176624', u'BOSENTAN/KETOCONAZOLE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB00726    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033923', u'RIFAMPIN/TRIMIPRAMINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00457-http://bio2rdf.org/drugbank:DB00862    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034893', u'PRAZOSIN/VARDENAFIL [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01117-http://bio2rdf.org/drugbank:DB00495    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033561', u'ATOVAQUONE/ZIDOVUDINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01100-http://bio2rdf.org/drugbank:DB00673    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000035260', u'APREPITANT/PIMOZIDE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00641-http://bio2rdf.org/drugbank:DB00196    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033992', u'FLUCONAZOLE/SIMVASTATIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00313-http://bio2rdf.org/drugbank:DB00199    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034653', u'ERYTHROMYCIN/VALPROIC ACID [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01377-http://bio2rdf.org/drugbank:DB01137    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034877', u'LEVOFLOXACIN/MAGNESIUM OXIDE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00988-http://bio2rdf.org/drugbank:DB01247    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000032751', u'DOPAMINE/ISOCARBOXAZID [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00669-http://bio2rdf.org/drugbank:DB00752    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034064', u'SUMATRIPTAN/TRANYLCYPROMINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00908-http://bio2rdf.org/drugbank:DB00199    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034652', u'ERYTHROMYCIN/QUINIDINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00437-http://bio2rdf.org/drugbank:DB00993    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000032732', u'ALLOPURINOL/AZATHIOPRINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00252-http://bio2rdf.org/drugbank:DB00864    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000176805', u'PHENYTOIN/TACROLIMUS [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00759-http://bio2rdf.org/drugbank:DB00977    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034640', u'ETHINYL ESTRADIOL/TETRACYCLINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00953-http://bio2rdf.org/drugbank:DB01175    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000176339', u'ESCITALOPRAM OXALATE/RIZATRIPTAN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00918-http://bio2rdf.org/drugbank:DB01175    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000176302', u'ALMOTRIPTAN/ESCITALOPRAM OXALATE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01012-http://bio2rdf.org/drugbank:DB00199    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000035105', u'CINACALCET/ERYTHROMYCIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01319-http://bio2rdf.org/drugbank:DB00227    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000035007', u'FOSAMPRENAVIR/LOVASTATIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB04845-http://bio2rdf.org/drugbank:DB00582    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000179848', u'IXABEPILONE/VORICONAZOLE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00461-http://bio2rdf.org/drugbank:DB00266    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033025', u'DICUMAROL/NABUMETONE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00254-http://bio2rdf.org/drugbank:DB01377    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000032906', u'DOXYCYCLINE/MAGNESIUM OXIDE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00204-http://bio2rdf.org/drugbank:DB00199    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034807', u'DOFETILIDE/ERYTHROMYCIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB00619    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000176391', u'IMATINIB/RIFAMPIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00208-http://bio2rdf.org/drugbank:DB00564    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034593', u'CARBAMAZEPINE/TICLOPIDINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01026-http://bio2rdf.org/drugbank:DB00204    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034634', u'DOFETILIDE/KETOCONAZOLE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00697-http://bio2rdf.org/drugbank:DB00208    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000176767', u'TICLOPIDINE/TIZANIDINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00683-http://bio2rdf.org/drugbank:DB00343    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034906', u'DILTIAZEM/MIDAZOLAM [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00784-http://bio2rdf.org/drugbank:DB01356    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033965', u'LITHIUM/MEFENAMIC ACID [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00328-http://bio2rdf.org/drugbank:DB00966    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034723', u'INDOMETHACIN/TELMISARTAN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00091-http://bio2rdf.org/drugbank:DB01174    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034868', u'CYCLOSPORINE/PHENOBARBITAL [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00495-http://bio2rdf.org/drugbank:DB00615    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034570', u'RIFABUTIN/ZIDOVUDINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01589-http://bio2rdf.org/drugbank:DB00363    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033258', u'CLOZAPINE/QUAZEPAM [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00841-http://bio2rdf.org/drugbank:DB00601    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000177978', u'DOBUTAMINE/LINEZOLID [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00715-http://bio2rdf.org/drugbank:DB00734    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034622', u'PAROXETINE/RISPERIDONE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00955-http://bio2rdf.org/drugbank:DB01199    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034050', u'NETILMICIN/TUBOCURARINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01247-http://bio2rdf.org/drugbank:DB00388    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000032818', u'ISOCARBOXAZID/PHENYLEPHRINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00697-http://bio2rdf.org/drugbank:DB00501    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000176673', u'CIMETIDINE/TIZANIDINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00344-http://bio2rdf.org/drugbank:DB00501    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000176781', u'CIMETIDINE/PROTRIPTYLINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00604-http://bio2rdf.org/drugbank:DB00477    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000035102', u'CHLORPROMAZINE/CISAPRIDE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01026-http://bio2rdf.org/drugbank:DB01232    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034438', u'KETOCONAZOLE/SAQUINAVIR [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB00196    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033454', u'FLUCONAZOLE/RIFAMPIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01104-http://bio2rdf.org/drugbank:DB01100    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034778', u'PIMOZIDE/SERTRALINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00669-http://bio2rdf.org/drugbank:DB00780    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034065', u'PHENELZINE/SUMATRIPTAN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00669-http://bio2rdf.org/drugbank:DB01247    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033637', u'ISOCARBOXAZID/SUMATRIPTAN SUCCINATE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01125-http://bio2rdf.org/drugbank:DB00501    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033707', u'ANISINDIONE/CIMETIDINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB00295    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000180334', u'MORPHINE/RIFAMPIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00246-http://bio2rdf.org/drugbank:DB00321    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000176474', u'AMITRIPTYLINE/ZIPRASIDONE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00443-http://bio2rdf.org/drugbank:DB01045    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033856', u'BETAMETHASONE/RIFAMPIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01361-http://bio2rdf.org/drugbank:DB01223    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033026', u'AMINOPHYLLINE/OLEANDOMYCIN (AS TROLEANDOMYCIN) [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00373-http://bio2rdf.org/drugbank:DB00661    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000032812', u'TIMOLOL/VERAPAMIL [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00321-http://bio2rdf.org/drugbank:DB00575    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033409', u'AMITRIPTYLINE/CLONIDINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00949-http://bio2rdf.org/drugbank:DB00754    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000180356', u'ETHOTOIN/FELBAMATE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01369-http://bio2rdf.org/drugbank:DB00604    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034412', u'CISAPRIDE/QUINUPRISTIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00903-http://bio2rdf.org/drugbank:DB00479    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000032762', u'AMIKACIN/ETHACRYNIC ACID [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00564-http://bio2rdf.org/drugbank:DB01361    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033332', u'CARBAMAZEPINE/OLEANDOMYCIN (AS TROLEANDOMYCIN) [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00269-http://bio2rdf.org/drugbank:DB01174    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033924', u'CHLOROTRIANISENE/PHENOBARBITAL [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00604-http://bio2rdf.org/drugbank:DB01319    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034983', u'CISAPRIDE/FOSAMPRENAVIR [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00787-http://bio2rdf.org/drugbank:DB00277    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034138', u'ACYCLOVIR/THEOPHYLLINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB00661    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034148', u'RIFAMPIN/VERAPAMIL [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01367-http://bio2rdf.org/drugbank:DB00540    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000180791', u'NORTRIPTYLINE/RASAGILINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00604-http://bio2rdf.org/drugbank:DB00489    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034180', u'CISAPRIDE/SOTALOL [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00829-http://bio2rdf.org/drugbank:DB00503    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033516', u'DIAZEPAM/RITONAVIR [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01026-http://bio2rdf.org/drugbank:DB01248    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000035427', u'DOCETAXEL/KETOCONAZOLE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01211-http://bio2rdf.org/drugbank:DB01223    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033444', u'AMINOPHYLLINE/CLARITHROMYCIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00661-http://bio2rdf.org/drugbank:DB00908    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000180635', u'QUINIDINE/VERAPAMIL [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01029-http://bio2rdf.org/drugbank:DB01345    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000176593', u'IRBESARTAN/POTASSIUM [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01026-http://bio2rdf.org/drugbank:DB01125    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033714', u'ANISINDIONE/KETOCONAZOLE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01026-http://bio2rdf.org/drugbank:DB01124    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000179849', u'KETOCONAZOLE/TOLBUTAMIDE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00594-http://bio2rdf.org/drugbank:DB01197    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000032604', u'AMILORIDE/CAPTOPRIL [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01115-http://bio2rdf.org/drugbank:DB00864    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000035458', u'NIFEDIPINE/TACROLIMUS [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00582-http://bio2rdf.org/drugbank:DB01124    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034845', u'TOLBUTAMIDE/VORICONAZOLE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00999-http://bio2rdf.org/drugbank:DB00204    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000035291', u'DOFETILIDE/HYDROCHLOROTHIAZIDE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00912-http://bio2rdf.org/drugbank:DB01241    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034917', u'GEMFIBROZIL/REPAGLINIDE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01072-http://bio2rdf.org/drugbank:DB00736    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000180520', u'ATAZANAVIR/ESOMEPRAZOLE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00199-http://bio2rdf.org/drugbank:DB00864    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033291', u'ERYTHROMYCIN/TACROLIMUS [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00404-http://bio2rdf.org/drugbank:DB00363    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033246', u'ALPRAZOLAM/CLOZAPINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00266-http://bio2rdf.org/drugbank:DB00991    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033196', u'DICUMAROL/OXAPROZIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB01319    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000035012', u'FOSAMPRENAVIR/RIFAMPIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00749-http://bio2rdf.org/drugbank:DB01125    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000032955', u'ANISINDIONE/ETODOLAC [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01151-http://bio2rdf.org/drugbank:DB00476    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000035177', u'DESIPRAMINE/DULOXETINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB01223    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000032883', u'AMINOPHYLLINE/RIFAMPIN [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01060-http://bio2rdf.org/drugbank:DB00563    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000176692', u'AMOXICILLIN/METHOTREXATE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01232-http://bio2rdf.org/drugbank:DB00683    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034343', u'MIDAZOLAM/SAQUINAVIR [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01232-http://bio2rdf.org/drugbank:DB00862    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034898', u'SAQUINAVIR/VARDENAFIL [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00715-http://bio2rdf.org/drugbank:DB00266    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033745', u'DICUMAROL/PAROXETINE [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB01232-http://bio2rdf.org/drugbank:DB00864    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034567', u'SAQUINAVIR/TACROLIMUS [VA Drug Interaction]')]    [(None, None)]
http://bio2rdf.org/drugbank:DB00542-http://bio2rdf.org/drugbank:DB01356    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033138', u'BENAZEPRIL/LITHIUM [VA Drug Interaction]')]    [(None, None)]
